Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Day_of_Week,Week,Revenue,Price_Difference,Inventory_Turnover
2022-06-01,S003,P0012,4,0,1.4738911068332843,-0.6836741217747901,166,74.9,-1.4647394521902413,15,0,1,18.91,0,2022,6,1,2,22,-0.8586235247939604,-1.8900000000000006,0.13304721030042918
2022-06-01,S003,P0013,4,0,0.4273236673879007,1.3361817741337052,51,293.0,0.172735842838146,10,1,0,64.0,0,2022,6,1,2,22,1.2323253150456055,-4.369999999999997,0.8545454545454545
2022-06-01,S003,P0014,4,3,-1.0424879571273074,-0.3347899215724137,172,97.81,0.27687942531941634,15,2,1,65.01,0,2022,6,1,2,22,-0.17155286209540602,-2.6700000000000017,0.7194244604316546
2022-06-01,S003,P0015,2,0,-0.6961972602519965,-0.7754857534069945,42,45.25,-0.3491349505550834,0,2,1,46.1,0,2022,6,1,2,22,-0.6809294507700752,-0.05000000000000426,0.2826086956521739
2022-06-01,S003,P0016,3,1,0.08872831933204126,-0.7479422639173332,86,74.67,0.10356298362549395,5,0,0,57.45,0,2022,6,1,2,22,-0.5766435030887386,0.37999999999999545,0.19230769230769232
2022-06-01,S003,P0017,1,1,-0.9963158642105991,-0.5918624901425859,122,63.77,0.8052832109716183,15,1,0,75.07,3,2022,6,1,2,22,-0.27178836771490017,1.0200000000000102,0.496551724137931
2022-06-01,S003,P0018,4,2,0.6889655272492465,-0.1419854951447846,65,123.89,1.0819746478222259,5,3,0,81.16,1,2022,6,1,2,22,0.33844595302112496,2.1300000000000097,0.3324175824175824
2022-06-01,S003,P0019,4,3,1.289202735166452,-1.0876453009564893,158,23.07,0.32914336339119776,5,3,0,64.47,1,2022,6,1,2,22,-0.8465027129115522,-0.769999999999996,0.04072398190045249
2022-06-01,S003,P0020,2,1,0.6043166902352818,0.023275441793183204,139,133.9,1.3156251944960722,0,3,0,86.44,3,2022,6,1,2,22,0.6494716111691622,2.930000000000007,0.3937677053824363
2022-06-01,S004,P0001,2,2,-0.9116670271966343,-0.8030292428966558,154,44.49,1.2775801219291132,5,0,0,84.1,0,2022,6,1,2,22,-0.4240759676201213,4.280000000000001,0.3141025641025641
2022-06-01,S004,P0002,3,0,1.643188780861214,1.9054138902533722,68,353.64,-1.375199028876086,10,1,0,16.41,0,2022,6,1,2,22,-0.115512681062906,2.9400000000000013,0.7049180327868853
2022-06-01,S004,P0003,4,3,0.5196678532213169,1.1709208371957374,72,272.93,-0.981298025026263,0,3,0,31.16,1,2022,6,1,2,22,0.038120201597214555,-1.5599999999999987,0.7719298245614035
2022-06-01,S004,P0004,3,2,-1.6427251650445125,-0.9407466903449623,64,32.59,-1.412859807780752,5,0,0,14.37,0,2022,6,1,2,22,-0.9157595673210825,4.000000000000002,0.5573770491803278
2022-06-01,S004,P0005,2,1,0.31958878391558176,-0.3990580637149567,45,92.66,-1.5635029233994162,5,0,0,17.85,3,2022,6,1,2,22,-0.8203333812149125,-3.400000000000002,0.29430379746835444
2022-06-01,S004,P0006,4,1,-1.6196391185861585,-1.0417394851403872,21,37.86,-1.1081149335827913,10,2,1,30.4,2,2022,6,1,2,22,-0.9183705303010059,-4.099999999999998,0.359375
2022-06-01,S004,P0007,2,2,-1.6504205138639638,-0.8397538955495375,171,52.66,1.4954746284489668,0,0,1,97.19,1,2022,6,1,2,22,-0.4371268023932439,-3.1400000000000006,0.75
2022-06-01,S004,P0008,3,1,-0.09596005233479116,0.15181172607826926,180,146.28,1.5043133826816946,10,1,0,90.35,2,2022,6,1,2,22,0.9151331142498633,3.930000000000007,0.583969465648855
2022-06-01,S004,P0009,2,2,1.4123283162776734,1.969682032395915,38,351.08,-0.5847069655403921,0,1,1,42.76,2,2022,6,1,2,22,0.8603506531893996,-2.8399999999999963,0.7663755458515283
2022-06-01,S004,P0010,1,3,-0.14213214525149925,0.4915147631174253,187,184.26,1.1849653493166183,0,3,0,86.16,0,2022,6,1,2,22,1.1684628587439856,-0.18999999999999773,0.7421875
2022-06-01,S004,P0011,1,2,-0.7500647019881559,-0.29806526891953194,175,116.12,1.0892762274057834,0,0,1,78.84,3,2022,6,1,2,22,0.15321484612684125,4.640000000000001,0.5875706214689266
2022-06-01,S004,P0012,3,3,0.1425957610682007,-1.1519134430990323,190,4.9,-0.6769374444905946,0,0,0,36.43,3,2022,6,1,2,22,-0.9438672206201958,1.0900000000000034,0.03754266211604096
2022-06-01,S004,P0013,4,1,-0.5345949350435181,-0.977471342997844,79,46.56,-0.6865447860479074,0,1,1,36.94,2,2022,6,1,2,22,-0.8502838330806484,0.3300000000000054,0.14634146341463414
2022-06-01,S004,P0014,2,1,0.8505678524577249,-0.48168853218394064,148,83.74,1.3932525142791592,5,1,0,92.68,0,2022,6,1,2,22,0.019859381243726607,-1.2900000000000063,0.21818181818181817
2022-06-01,S004,P0015,0,2,0.5196678532213169,-0.4174203900413976,70,92.98,1.4339876424821654,15,1,0,95.6,0,2022,6,1,2,22,0.11753035869239174,-3.1499999999999915,0.26608187134502925
2022-06-01,S004,P0016,2,1,0.2965027374572277,0.25280452087369404,39,174.43,1.138465816179225,5,2,1,80.22,2,2022,6,1,2,22,0.8455870373151181,4.540000000000006,0.5239616613418531
2022-06-01,S004,P0017,1,1,-1.6350298162250612,-0.9040220376920806,186,35.63,1.657262260274114,10,0,1,98.93,1,2022,6,1,2,22,-0.50324599041684,-0.6700000000000017,0.6129032258064516
2022-06-01,S004,P0018,2,2,-1.1656135382385289,-0.702036448101231,98,57.98,-0.925575443993849,15,3,1,26.68,0,2022,6,1,2,22,-0.7514572922399544,4.370000000000001,0.4878048780487805
2022-06-01,S004,P0019,3,1,0.10411901697094396,0.950572921278447,149,247.18,-0.9490173573936921,15,3,0,32.39,0,2022,6,1,2,22,-0.029382743737387664,-1.9499999999999993,0.8333333333333334
2022-06-01,S004,P0020,1,1,0.5196678532213169,-0.3990580637149567,162,96.53,-0.6062274106287728,0,3,0,41.0,2,2022,6,1,2,22,-0.5129840332383019,-1.6400000000000006,0.2719298245614035
2022-06-01,S005,P0001,0,3,0.4273236673879007,-0.2888841057563115,74,123.25,0.03131577511450216,15,3,1,60.06,1,2022,6,1,2,22,-0.21921487685848745,-4.109999999999999,0.3181818181818182
2022-06-01,S005,P0002,1,0,-0.08056935469588845,0.5557829052599683,50,192.25,1.4236117136002677,5,2,1,93.79,1,2022,6,1,2,22,1.4106084477905714,-1.6099999999999994,0.7462121212121212
2022-06-01,S005,P0003,0,2,1.1506864564163275,2.520551822189141,31,420.36,1.6595680222478686,15,2,0,100.49,1,2022,6,1,2,22,4.362543557601142,-2.1700000000000017,0.9693396226415094
2022-06-01,S005,P0004,4,1,0.6812701784297952,0.4547901104645436,48,186.47,-1.6126925121728575,20,3,0,17.93,0,2022,6,1,2,22,-0.6736298987804725,-4.76,0.512396694214876
2022-06-01,S005,P0005,1,2,1.312288781624806,2.3552908852511734,97,384.31,1.4116986100691997,5,3,1,87.87,2,2022,6,1,2,22,3.7914471473873417,4.0,0.8831460674157303
2022-06-01,S005,P0006,1,1,0.2349399469016169,-0.23379712677698894,94,102.4,-1.0923588934287984,5,3,0,30.66,1,2022,6,1,2,22,-0.6052791865026941,-3.9499999999999993,0.3639344262295082
2022-06-01,S005,P0007,1,1,1.3969376186387708,1.1525585108692966,121,260.41,-0.21463216875270474,10,3,1,53.44,0,2022,6,1,2,22,0.723723524328393,-3.8900000000000006,0.5745614035087719
2022-06-01,S005,P0008,1,2,0.9736934335689466,2.3644720484143935,192,403.63,-0.6166033395106705,15,3,0,35.79,0,2022,6,1,2,22,1.0447021521285569,3.3000000000000043,0.9825436408977556
2022-06-01,S005,P0009,1,0,1.243030642249744,0.36297847883233925,58,170.24,-0.7284327952377911,10,3,0,34.37,0,2022,6,1,2,22,-0.15381741843909774,1.8100000000000023,0.4036697247706422
2022-06-01,S005,P0010,3,0,-1.1425274917801749,-0.8030292428966558,144,54.45,1.0750573619009605,5,1,0,83.66,3,2022,6,1,2,22,-0.45833556976979567,-0.5499999999999972,0.3888888888888889
2022-06-01,S005,P0011,4,2,0.6504887831519899,1.8503269112740495,79,335.77,0.5178315515768203,5,3,1,72.47,0,2022,6,1,2,22,2.078038512951125,-3.8599999999999994,0.9415041782729805
2022-06-01,S005,P0012,2,1,0.0348608775958818,0.16099288924148972,157,164.51,-1.6795596094117544,0,3,0,9.5,3,2022,6,1,2,22,-0.7650932056076635,1.9299999999999997,0.5519713261648745
2022-06-01,S005,P0013,0,0,0.30419808627667905,-0.8948408745288602,200,46.99,-1.724137674237686,10,1,0,7.36,3,2022,6,1,2,22,-0.945484478685504,2.9099999999999993,0.12420382165605096
2022-06-01,S005,P0014,0,1,1.33537482808316,-0.24297828994020937,86,110.33,0.8909806976628477,10,2,1,79.13,0,2022,6,1,2,22,0.14436304480466214,-0.8100000000000023,0.24553571428571427
2022-06-01,S005,P0015,2,1,-0.34221121455723436,-1.188638095751914,179,24.29,-1.1377055455793146,10,1,1,23.09,3,2022,6,1,2,22,-0.974913533980554,2.4400000000000013,0.030434782608695653
2022-06-01,S005,P0016,4,2,-1.1810042358774315,-0.3898769005517363,78,103.67,1.6860842849460522,0,0,0,102.84,2,2022,6,1,2,22,0.23613680149836855,-3.8299999999999983,0.7768595041322314
2022-06-01,S005,P0017,4,1,-0.23447633108491547,-0.34397108473563415,43,107.73,-0.206562001844562,5,0,1,47.98,3,2022,6,1,2,22,-0.34505453621250387,1.7800000000000011,0.4057377049180328
2022-06-01,S005,P0018,3,3,-1.080964701224564,-0.7571234270805537,169,50.99,0.15505833437269048,0,2,0,56.87,3,2022,6,1,2,22,-0.5747157951569151,2.3000000000000043,0.40298507462686567
2022-06-01,S005,P0019,0,1,-1.7273740020584774,-1.1978192589151344,20,1.06,1.6649481335199636,10,1,1,95.2,3,2022,6,1,2,22,-0.9202464965884101,3.259999999999991,0.12
2022-06-01,S005,P0020,0,1,-0.9886205153911478,-0.5459566743264836,146,74.68,0.6542558016906613,5,3,0,70.38,1,2022,6,1,2,22,-0.2614612661723581,1.7800000000000011,0.5273972602739726
2022-06-02,S001,P0001,0,3,0.8582632012771763,2.28184157994541,144,388.15,1.6853156976214667,10,2,1,96.79,1,2022,6,2,3,22,4.057616779950416,2.1999999999999886,0.9974093264248705
2022-06-02,S001,P0002,3,3,1.6739701761390193,0.463971273627764,45,204.93,-0.177355683510331,15,3,0,54.44,2,2022,6,2,3,22,0.254750526400972,-3.9199999999999946,0.3800813008130081
2022-06-02,S001,P0003,0,2,1.004474828846752,0.5098770894438662,62,182.6,-0.6012315930189701,20,3,1,41.54,3,2022,6,2,3,22,0.007298102029339509,-2.049999999999997,0.4740740740740741
2022-06-02,S001,P0004,4,0,1.6047120367639574,2.153305295660324,127,372.06,1.2210889535721143,5,2,1,87.49,2,2022,6,2,3,22,3.279165066372209,-0.5799999999999983,0.7681159420289855
2022-06-02,S001,P0005,2,3,0.6274027366936358,0.14263056291504883,161,147.81,-1.0120415180096638,10,1,0,28.41,1,2022,6,2,3,22,-0.41784308953085314,0.39000000000000057,0.42696629213483145
2022-06-02,S001,P0006,2,0,1.443109711555479,-1.2253627484047958,50,22.53,-1.4678138014885813,10,3,1,17.81,2,2022,6,2,3,22,-0.9918808132235617,-0.8699999999999974,0.006493506493506494
2022-06-02,S001,P0007,4,2,-0.4730321444879073,-0.9407466903449623,198,25.84,1.1991842148214413,0,0,1,88.94,3,2022,6,2,3,22,-0.609159809834135,-2.5999999999999943,0.1596244131455399
2022-06-02,S001,P0008,3,3,-0.6192437720574829,-0.10526084249190286,118,143.35,-0.7103709931100431,5,1,1,39.93,1,2022,6,2,3,22,-0.3908246641822059,-3.280000000000001,0.6443298969072165
2022-06-02,S001,P0009,4,1,-0.5115088885851641,0.28952917352657576,97,187.53,-0.14930224616297785,20,3,1,53.77,0,2022,6,2,3,22,0.14367315621240612,-2.520000000000003,0.8076923076923077
2022-06-02,S001,P0010,0,2,-1.5349902815721936,-0.7938480797334354,127,44.81,-0.5716409810224469,20,3,0,43.08,3,2022,6,2,3,22,-0.7315566597710268,-2.8200000000000003,0.6666666666666666
2022-06-02,S001,P0011,4,1,-0.5884623767796776,0.5282394157703071,42,208.37,1.5930852186712647,5,0,0,92.91,2,2022,6,2,3,22,1.4874248891206312,3.680000000000007,0.9797979797979798
2022-06-02,S001,P0012,1,2,1.3199841304442572,-0.8672973850391988,147,41.06,0.06820796669458293,10,0,0,59.73,1,2022,6,2,3,22,-0.6815105492381679,-2.8200000000000003,0.09417040358744394
2022-06-02,S001,P0013,3,0,-0.4268600515711992,-0.8672973850391988,187,52.46,-1.0869787821567034,15,1,1,31.34,0,2022,6,2,3,22,-0.8490101926026371,-4.489999999999998,0.1917808219178082
2022-06-02,S001,P0014,4,2,-0.15752284289040197,-0.5459566743264836,69,92.82,0.8702288398990524,20,2,1,81.65,0,2022,6,2,3,22,-0.20404926820833336,-3.8700000000000045,0.3031496062992126
2022-06-02,S001,P0015,2,2,0.08872831933204126,0.7669496580140384,148,223.67,1.692617277205025,10,1,1,103.01,2,2022,6,2,3,22,1.8962024539560407,-3.8299999999999983,0.7692307692307693
2022-06-02,S001,P0016,0,1,-1.4811228398360343,-0.8122104060598763,54,62.15,-0.40754758722354484,20,1,0,49.16,2,2022,6,2,3,22,-0.7150470950748045,-4.6299999999999955,0.5853658536585366
2022-06-02,S001,P0017,2,1,1.5431492462083465,-0.3898769005517363,95,86.52,1.5727176545697616,10,0,1,98.52,3,2022,6,2,3,22,0.1993471656074777,-2.4599999999999937,0.19789473684210526
2022-06-02,S001,P0018,4,3,1.4738911068332843,2.639906943311007,84,417.63,-0.9947483032065009,0,3,1,30.15,1,2022,6,2,3,22,0.6467611450268942,-0.8999999999999986,0.9098712446351931
2022-06-02,S001,P0019,2,3,-1.696592606780672,-0.977471342997844,56,27.21,-1.6480475291037686,0,1,1,12.14,0,2022,6,2,3,22,-0.9498665979551618,0.10999999999999943,0.5555555555555556
2022-06-02,S001,P0020,3,1,-1.4888181886554857,-0.5184131848368224,70,80.09,-1.6138453931597352,0,3,1,15.88,0,2022,6,2,3,22,-0.8591595151617901,-2.74,0.9876543209876543
2022-06-02,S002,P0001,0,0,1.5431492462083465,2.134942969333883,192,377.39,0.5308975360947658,0,0,1,64.28,2,2022,6,2,3,22,2.3768624299780474,4.670000000000002,0.7768421052631579
2022-06-02,S002,P0002,0,1,-1.3503019099053613,-0.5918624901425859,47,89.58,-1.4559006979575133,5,0,0,12.96,2,2022,6,2,3,22,-0.8338459106613143,4.289999999999999,0.7272727272727273
2022-06-02,S002,P0003,1,0,-0.3729926098350398,0.01409427862996277,20,148.16,-1.554279875504396,20,1,0,13.41,3,2022,6,2,3,22,-0.7296700798129725,1.2799999999999994,0.6106194690265486
2022-06-02,S002,P0004,3,2,-0.29603912164052626,-0.7571234270805537,116,55.15,-1.3440712422303929,0,0,0,18.95,2,2022,6,2,3,22,-0.8541923172975457,1.2100000000000009,0.2288135593220339
2022-06-02,S002,P0005,3,2,0.2349399469016169,-0.7846669165702149,196,67.34,-1.3286994957386924,0,1,0,22.55,0,2022,6,2,3,22,-0.8595097662932434,-1.990000000000002,0.16721311475409836
2022-06-02,S002,P0006,2,3,-0.7423693531687046,0.3446161525058984,48,171.85,0.3176145535224223,20,0,1,60.09,1,2022,6,2,3,22,0.46494896679077224,3.309999999999995,0.9775280898876404
2022-06-02,S002,P0007,0,2,-0.7577600508076073,-0.2888841057563115,93,98.3,1.3225424804173371,0,3,0,90.07,3,2022,6,2,3,22,0.24884799881068814,-0.519999999999996,0.5965909090909091
2022-06-02,S002,P0008,4,1,0.5273632020407683,-0.022630374022918964,188,147.7,0.3552753324270882,0,2,0,64.14,2,2022,6,2,3,22,0.14591794755490115,0.23999999999999488,0.39067055393586003
2022-06-02,S002,P0009,3,0,1.0968190146801682,0.2160798682208123,166,152.44,-0.35720511746322586,15,1,0,50.24,2,2022,6,2,3,22,-0.025561822303353552,-4.399999999999999,0.38369304556354916
2022-06-02,S002,P0010,4,2,0.20415855162381152,-0.7571234270805537,123,66.66,0.548575044560221,10,0,1,71.3,1,2022,6,2,3,22,-0.5013541036234607,-1.8900000000000006,0.17940199335548174
2022-06-02,S002,P0011,4,1,-1.519599583933291,-0.9499278535081828,167,46.49,-0.5059267647704276,5,0,1,46.0,0,2022,6,2,3,22,-0.8148726476654388,-4.030000000000001,0.42857142857142855
2022-06-02,S002,P0012,4,0,1.2584213398886466,2.5297329853523616,28,429.04,0.14314523084162256,10,0,1,55.04,0,2022,6,2,3,22,2.218688222988517,3.8200000000000003,0.9406392694063926
2022-06-02,S002,P0013,4,1,-0.8654949342799262,0.23444219454725318,161,158.25,-1.498557294471982,20,0,1,12.64,2,2022,6,2,3,22,-0.6517312428116646,3.5,1.0
2022-06-02,S002,P0014,1,1,-0.7500647019881559,-0.6194059796322471,132,77.4,0.44904298602646064,20,3,1,67.59,2,2022,6,2,3,22,-0.3869334271801149,-0.7700000000000102,0.3898305084745763
2022-06-02,S002,P0015,2,0,-1.5580763280305476,-1.2253627484047958,139,17.68,1.5738705355566391,20,2,0,99.12,2,2022,6,2,3,22,-0.9603781120252494,-3.030000000000001,0.041666666666666664
2022-06-02,S002,P0016,0,3,1.4354143627360276,-0.4633262058574998,46,104.91,1.3932525142791592,5,3,0,93.23,0,2022,6,2,3,22,0.0441089652615304,-1.8400000000000034,0.18655097613882862
2022-06-02,S002,P0017,4,0,1.0660376194023629,1.207645489848619,179,263.83,0.22154113794929467,15,3,0,63.74,3,2022,6,2,3,22,1.1667248701750326,-2.8400000000000034,0.648910411622276
2022-06-02,S002,P0018,1,3,-1.6658112115028667,-0.8030292428966558,105,60.1,0.6169793164482879,15,3,1,73.8,3,2022,6,2,3,22,-0.535825979186137,-2.6099999999999994,0.8448275862068966
2022-06-02,S002,P0019,0,2,-1.5580763280305476,-0.995833669324285,24,18.21,-1.2898858358471488,5,2,1,22.74,3,2022,6,2,3,22,-0.9184952409311444,-1.1699999999999982,0.3888888888888889
2022-06-02,S002,P0020,0,0,0.9198259918327871,2.29102274310863,41,381.11,1.6764769433887394,0,0,1,101.04,2,2022,6,2,3,22,4.058971349667134,-2.280000000000001,0.9796954314720813
2022-06-02,S003,P0001,3,3,-1.3349112122664586,-1.124369953609371,189,32.11,0.6746233657921644,0,2,1,71.5,3,2022,6,2,3,22,-0.8636092965818424,1.1899999999999977,0.13861386138613863
2022-06-02,S003,P0002,0,1,1.0737329682218142,1.8595080744372698,183,355.34,-0.9167366897611212,15,3,0,29.83,1,2022,6,2,3,22,0.40820828349536603,1.4500000000000028,0.8188405797101449
2022-06-02,S003,P0003,0,3,-1.3503019099053613,-0.7295799375908923,83,47.14,-0.376035506915559,5,2,0,47.47,1,2022,6,2,3,22,-0.655675548167006,-2.1199999999999974,0.5757575757575758
2022-06-02,S003,P0004,3,1,0.3272841327350331,0.867942452809463,79,227.71,1.1338542922317145,10,3,1,89.07,3,2022,6,2,3,22,1.5953367320378065,-4.429999999999993,0.7287066246056783
2022-06-02,S003,P0005,1,0,0.5196678532213169,0.6567757000553931,120,211.33,-1.3671288619679434,15,3,1,15.98,0,2022,6,2,3,22,-0.4588543129228191,3.5799999999999983,0.6081871345029239
2022-06-02,S003,P0006,2,0,-0.8885809807382803,-0.5918624901425859,128,80.82,-0.06591052144550302,10,0,0,51.13,1,2022,6,2,3,22,-0.488339089988782,2.289999999999999,0.4528301886792453
2022-06-02,S003,P0007,0,3,-1.080964701224564,-0.6653117954483493,156,59.75,1.5946223933204344,10,2,1,91.71,1,2022,6,2,3,22,-0.17814395156911486,4.920000000000002,0.47761194029850745
2022-06-02,S003,P0008,3,3,1.3738515721804168,1.354544100460146,58,285.96,1.164982078877408,15,0,0,82.98,0,2022,6,2,3,22,2.221007310025563,2.469999999999999,0.6269315673289183
2022-06-02,S003,P0009,2,3,-1.1810042358774315,-0.9499278535081828,138,37.82,-0.871390037610605,5,0,0,35.66,0,2022,6,2,3,22,-0.856508750916929,-3.1999999999999957,0.2727272727272727
2022-06-02,S003,P0010,3,3,-1.696592606780672,-1.0325583219771666,49,35.28,0.1481410484514253,5,1,0,62.22,1,2022,6,2,3,22,-0.8107930180093087,-3.229999999999997,0.4444444444444444
2022-06-02,S003,P0011,4,0,0.8120911083604682,0.8771236159726835,32,228.09,0.10779021391071154,20,1,1,54.6,3,2022,6,2,3,22,0.7847494771487752,3.3399999999999963,0.6105263157894737
2022-06-02,S003,P0012,1,2,0.5504492484991222,-0.3072464320827524,200,98.27,-1.3310052577124474,5,1,0,17.52,3,2022,6,2,3,22,-0.7184885777830977,2.9800000000000004,0.2976878612716763
2022-06-02,S003,P0013,0,2,-1.0347926083078558,-1.2437250747312365,160,-7.16,-0.7783909713358174,5,1,0,39.27,2,2022,6,2,3,22,-0.993995587100593,-4.390000000000001,0.007142857142857143
2022-06-02,S003,P0014,3,0,-1.7119833044195747,-1.2345439115680161,137,-3.03,1.2860345824995485,5,3,1,90.67,0,2022,6,2,3,22,-0.9751138670140747,-2.0700000000000074,0.038461538461538464
2022-06-02,S003,P0015,4,1,0.08872831933204126,-0.5551378374897041,186,73.59,-0.4317580879479731,5,2,0,42.15,2,2022,6,2,3,22,-0.5559800130418355,1.75,0.26573426573426573
2022-06-02,S003,P0016,4,0,1.5739306414861518,-0.6194059796322471,165,65.0,-0.629669324028616,5,3,0,41.82,3,2022,6,2,3,22,-0.643894373745401,-3.0700000000000003,0.1440501043841336
2022-06-02,S003,P0017,0,3,0.588925992596379,1.694247137499302,38,312.89,-1.5892505987730146,0,2,1,11.87,0,2022,6,2,3,22,-0.41176941650133647,1.9100000000000001,0.9145299145299145
2022-06-02,S003,P0018,4,3,-0.8731902830993775,-0.6928552849380106,37,74.38,-0.30186683009310444,10,3,1,45.28,0,2022,6,2,3,22,-0.6159897068974708,2.0,0.37888198757763975
2022-06-02,S003,P0019,2,1,0.9044352941938844,0.1059059102621671,29,161.24,-0.10741423697309409,15,3,1,50.68,2,2022,6,2,3,22,0.02908796787398399,1.6600000000000037,0.37755102040816324
2022-06-02,S003,P0020,3,3,1.5508445950277978,-1.2070004220783548,135,0.76,-0.4621172872690814,0,3,0,39.41,1,2022,6,2,3,22,-0.9700259386461854,3.700000000000003,0.01050420168067227
2022-06-02,S004,P0001,2,2,0.5196678532213169,0.8220366369933609,92,236.72,-0.5981572437206301,20,3,0,41.32,1,2022,6,2,3,22,0.1878286795344625,-1.75,0.6608187134502924
2022-06-02,S004,P0002,0,3,1.181467851694133,1.4922615479084524,78,318.29,-1.4958672388359344,20,0,1,11.8,2,2022,6,2,3,22,-0.35559523787687913,4.41,0.6985981308411215
2022-06-02,S004,P0003,4,0,0.8890445965549817,-0.031811537186139396,81,134.95,0.16774002522834325,5,3,1,60.45,3,2022,6,2,3,22,0.05126788611501927,-0.9500000000000028,0.34102564102564104
2022-06-02,S004,P0004,0,3,-1.542685630391645,-0.6928552849380106,54,59.89,1.283344526863501,20,3,1,84.61,1,2022,6,2,3,22,-0.28215659723121145,3.9200000000000017,0.8243243243243243
2022-06-02,S004,P0005,2,0,0.3811515744711926,1.6667036480096409,165,325.65,0.2999370450569668,5,2,0,59.62,1,2022,6,2,3,22,1.6567739645958792,3.3200000000000003,0.9814814814814815
2022-06-02,S004,P0006,2,1,-1.6888972579612207,-1.0784641377932689,32,15.64,1.2414565176736174,10,1,0,86.79,3,2022,6,2,3,22,-0.7782090491135181,0.6499999999999915,0.34545454545454546
2022-06-02,S004,P0007,2,0,-1.3041298169886533,-0.5092320216736019,195,91.04,1.5131521369144225,20,0,0,95.51,3,2022,6,2,3,22,0.017013590800669994,-1.0,0.7714285714285715
2022-06-02,S004,P0008,0,2,-1.365692607544264,-0.4633262058574998,165,77.62,-1.0274132645013643,10,2,0,31.41,1,2022,6,2,3,22,-0.6745877825566436,-3.0100000000000016,0.8865979381443299
2022-06-02,S004,P0009,4,1,0.1887678539849088,0.9689352476048878,71,240.28,-1.481264079668819,20,3,1,18.84,2,2022,6,2,3,22,-0.4659787393466951,-2.25,0.8093645484949833
2022-06-02,S004,P0010,2,1,-0.5115088885851641,-0.07771735300224157,123,147.75,-1.6891669509690672,20,0,0,10.96,0,2022,6,2,3,22,-0.8087658069151406,0.21999999999999886,0.6153846153846154
2022-06-02,S004,P0011,0,3,-0.7577600508076073,0.004913115466742336,87,154.24,1.3513645050892753,0,1,0,88.19,2,2022,6,2,3,22,0.6426616147382952,2.1099999999999994,0.7784090909090909
2022-06-02,S004,P0012,0,1,1.0660376194023629,0.6292322105657319,93,214.52,0.6615573812742189,20,2,1,74.35,3,2022,6,2,3,22,0.9691182233027384,-2.0,0.4963680387409201
2022-06-02,S004,P0013,0,2,-0.5115088885851641,-1.10600762728293,180,34.82,-1.14923435544809,10,3,1,29.96,0,2022,6,2,3,22,-0.9450665654036565,-4.73,0.07692307692307693
2022-06-02,S004,P0014,2,1,1.4815864556527356,2.694993922290329,179,435.04,0.726118716539361,0,1,1,70.44,1,2022,6,2,3,22,3.2246758079634543,3.5900000000000034,0.9207708779443254
2022-06-02,S004,P0015,2,1,-1.2194809799746884,-0.9682901798346236,102,34.42,-1.4197770937020175,15,0,0,17.32,0,2022,6,2,3,22,-0.9238113632180106,0.870000000000001,0.2672413793103448
2022-06-02,S004,P0016,3,2,-1.1425274917801749,-1.0968264641197096,187,11.1,1.1834281746674487,5,3,0,90.71,2,2022,6,2,3,22,-0.8048161947244741,-4.779999999999987,0.1349206349206349
2022-06-02,S004,P0017,2,3,-0.7192833067103506,-0.29806526891953194,45,99.59,-0.8809973791679178,15,2,1,28.53,1,2022,6,2,3,22,-0.5541969163726196,3.6799999999999997,0.574585635359116
2022-06-02,S004,P0018,2,3,0.27341669099887367,0.7761308211772587,175,233.63,0.9720666604065679,15,3,1,79.4,2,2022,6,2,3,22,1.3596057801903725,1.0300000000000011,0.7129032258064516
2022-06-02,S004,P0019,0,1,0.35806552801283853,-0.20625363728732762,133,134.0,0.32453183944368746,20,2,0,64.48,2,2022,6,2,3,22,-0.03700866609948076,-0.9000000000000057,0.35514018691588783
2022-06-02,S004,P0020,3,3,1.5816259903056031,1.969682032395915,39,359.99,0.20271074849696158,20,0,0,62.03,0,2022,6,2,3,22,1.8145183179240805,-1.6200000000000045,0.73125
2022-06-02,S005,P0001,0,2,-1.6504205138639638,-1.10600762728293,138,34.88,0.11124885687134427,20,2,1,53.4,2,2022,6,2,3,22,-0.8754408859390355,4.630000000000003,0.26666666666666666
2022-06-02,S005,P0002,1,3,-1.5119042351138396,-0.6469494691219084,69,74.17,1.1999528021460264,15,0,1,82.1,2,2022,6,2,3,22,-0.24243095469673828,4.260000000000005,0.8461538461538461
2022-06-02,S005,P0003,3,1,-1.257957724071945,-0.3898769005517363,158,88.38,0.4878566459180044,0,3,1,66.39,1,2022,6,2,3,22,-0.15271094327382548,1.4399999999999977,0.8468468468468469
2022-06-02,S005,P0004,2,3,-1.1194414453218207,-0.5367755111632633,67,93.1,-0.8475638305484694,0,2,1,37.36,1,2022,6,2,3,22,-0.6563004280265304,-4.280000000000001,0.6046511627906976
2022-06-02,S005,P0005,1,2,1.3661562233609654,2.786805553922534,155,444.38,-1.530837962104553,15,0,1,19.86,3,2022,6,2,3,22,-0.1054827622985666,-4.559999999999999,0.9734513274336283
2022-06-02,S005,P0006,4,1,1.266116688708098,2.3002039062718507,46,403.04,0.2503631626212329,0,0,0,64.22,2,2022,6,2,3,22,2.166711751106172,-2.5700000000000003,0.8815489749430524
