Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Competitor Pricing,Seasonality,Demand,Revenue,Month,Day,Year,Day_of_Week,Price_Difference
2022-06-19,S005,P0001,Groceries,North,516,167,0,14.85,10,Rainy,17.18,Summer,211,2479.95,6,19,2022,6,-2.33
2022-06-19,S005,P0002,Electronics,North,421,51,0,38.89,5,Rainy,37.08,Summer,76,1983.39,6,19,2022,6,1.8100000000000025
2022-06-19,S005,P0003,Toys,North,152,98,95,23.28,25,Rainy,20.38,Summer,87,2281.44,6,19,2022,6,2.900000000000002
2022-06-19,S005,P0004,Groceries,North,359,169,0,9.87,0,Rainy,10.73,Summer,183,1668.03,6,19,2022,6,-0.8600000000000012
2022-06-19,S005,P0005,Groceries,North,277,91,0,14.31,10,Rainy,16.82,Summer,90,1302.21,6,19,2022,6,-2.51
2022-06-19,S005,P0006,Groceries,North,735,142,0,78.32,0,Rainy,76.9,Summer,174,11121.44,6,19,2022,6,1.4199999999999875
2022-06-19,S005,P0007,Groceries,North,165,165,357,99.72,10,Rainy,108.09,Summer,203,16453.8,6,19,2022,6,-8.370000000000005
2022-06-19,S005,P0008,Groceries,North,204,191,164,80.19,0,Rainy,72.61,Summer,163,15316.29,6,19,2022,6,7.579999999999998
2022-06-19,S005,P0009,Groceries,North,338,208,0,109.35,20,Rainy,120.78,Summer,227,22744.8,6,19,2022,6,-11.430000000000009
2022-06-19,S005,P0010,Groceries,North,808,155,0,60.93,20,Rainy,70.52,Summer,181,9444.15,6,19,2022,6,-9.589999999999996
2022-06-19,S005,P0011,Electronics,North,186,111,0,80.96,20,Rainy,71.22,Summer,154,8986.56,6,19,2022,6,9.739999999999997
2022-06-19,S005,P0012,Furniture,North,615,55,0,120.87,0,Rainy,134.09,Summer,56,6647.85,6,19,2022,6,-13.22
2022-06-19,S005,P0013,Groceries,North,365,175,565,80.73,10,Rainy,90.7,Summer,160,14127.75,6,19,2022,6,-9.97
2022-06-19,S005,P0014,Furniture,North,326,76,384,175.47,10,Rainy,169.26,Summer,108,13335.72,6,19,2022,6,6.210000000000008
2022-06-19,S005,P0015,Groceries,North,233,120,0,57.3,10,Rainy,51.24,Summer,161,6876.0,6,19,2022,6,6.059999999999995
2022-06-19,S005,P0016,Toys,North,691,96,0,40.16,5,Rainy,43.33,Summer,157,3855.36,6,19,2022,6,-3.1700000000000017
2022-06-19,S005,P0017,Toys,North,175,108,114,36.06,10,Rainy,42.39,Summer,114,3894.480000000001,6,19,2022,6,-6.329999999999998
2022-06-19,S005,P0018,Clothing,North,140,90,0,19.98,10,Rainy,17.39,Summer,86,1798.2,6,19,2022,6,2.59
2022-06-19,S005,P0019,Furniture,North,246,77,0,133.26,5,Rainy,152.72,Summer,76,10261.02,6,19,2022,6,-19.460000000000008
2022-06-19,S005,P0020,Toys,North,166,40,0,23.34,5,Rainy,26.67,Summer,33,933.6,6,19,2022,6,-3.330000000000002
2022-06-20,S001,P0001,Electronics,North,399,69,0,66.23,10,Cloudy,76.39,Summer,103,4569.87,6,20,2022,0,-10.159999999999997
2022-06-20,S001,P0002,Clothing,North,152,75,0,63.46,0,Cloudy,60.67,Summer,72,4759.5,6,20,2022,0,2.789999999999999
2022-06-20,S001,P0003,Clothing,North,761,155,0,55.05,15,Cloudy,64.04,Summer,148,8532.75,6,20,2022,0,-8.990000000000009
2022-06-20,S001,P0004,Electronics,North,277,97,316,119.54,10,Cloudy,103.05,Summer,145,11595.38,6,20,2022,0,16.49000000000001
2022-06-20,S001,P0005,Groceries,North,941,184,0,73.0,10,Cloudy,70.06,Summer,189,13432.0,6,20,2022,0,2.9399999999999977
2022-06-20,S001,P0006,Toys,North,292,52,0,34.66,10,Cloudy,39.64,Summer,76,1802.32,6,20,2022,0,-4.980000000000004
2022-06-20,S001,P0007,Groceries,North,331,112,0,25.79,20,Cloudy,24.02,Summer,169,2888.48,6,20,2022,0,1.7699999999999996
2022-06-20,S001,P0008,Electronics,North,81,81,128,40.77,25,Cloudy,44.34,Summer,158,3302.3700000000003,6,20,2022,0,-3.5700000000000003
2022-06-20,S001,P0009,Clothing,North,203,91,0,87.96,0,Cloudy,94.76,Summer,91,8004.36,6,20,2022,0,-6.800000000000011
2022-06-20,S001,P0010,Furniture,North,354,30,0,114.37,0,Cloudy,101.87,Summer,32,3431.1000000000004,6,20,2022,0,12.5
2022-06-20,S001,P0011,Furniture,North,193,79,0,142.87,10,Cloudy,156.7,Summer,69,11286.73,6,20,2022,0,-13.829999999999984
2022-06-20,S001,P0012,Groceries,North,489,121,0,69.0,20,Cloudy,80.99,Summer,111,8349.0,6,20,2022,0,-11.989999999999997
2022-06-20,S001,P0013,Toys,North,192,158,151,33.76,20,Cloudy,29.05,Summer,157,5334.08,6,20,2022,0,4.709999999999997
2022-06-20,S001,P0014,Groceries,North,392,132,371,79.76,10,Cloudy,73.51,Summer,145,10528.320000000002,6,20,2022,0,6.25
2022-06-20,S001,P0015,Toys,North,149,90,128,17.04,5,Cloudy,15.33,Summer,113,1533.6,6,20,2022,0,1.709999999999999
2022-06-20,S001,P0016,Groceries,North,218,195,730,43.14,25,Cloudy,40.64,Summer,222,8412.3,6,20,2022,0,2.5
2022-06-20,S001,P0017,Toys,North,66,66,138,22.79,15,Cloudy,19.4,Summer,131,1504.14,6,20,2022,0,3.390000000000001
2022-06-20,S001,P0018,Groceries,North,200,159,203,61.82,25,Cloudy,56.44,Summer,185,9829.38,6,20,2022,0,5.380000000000003
2022-06-20,S001,P0019,Furniture,North,98,54,68,110.44,5,Cloudy,106.88,Summer,69,5963.76,6,20,2022,0,3.5600000000000023
2022-06-20,S001,P0020,Furniture,North,339,81,333,128.99,5,Cloudy,119.04,Summer,98,10448.19,6,20,2022,0,9.950000000000005
2022-06-20,S002,P0001,Groceries,South,164,122,0,86.34,0,Cloudy,78.76,Summer,102,10533.48,6,20,2022,0,7.579999999999998
2022-06-20,S002,P0002,Toys,South,441,70,0,33.13,0,Cloudy,37.7,Summer,95,2319.1000000000004,6,20,2022,0,-4.57
2022-06-20,S002,P0003,Groceries,South,600,164,0,80.48,20,Cloudy,90.62,Summer,171,13198.72,6,20,2022,0,-10.14
2022-06-20,S002,P0004,Groceries,South,15,15,0,43.96,10,Cloudy,47.74,Summer,146,659.4,6,20,2022,0,-3.780000000000001
2022-06-20,S002,P0005,Electronics,South,460,61,0,90.81,5,Cloudy,89.69,Summer,89,5539.41,6,20,2022,0,1.1200000000000043
2022-06-20,S002,P0006,Clothing,South,77,77,173,66.11,25,Cloudy,57.37,Summer,178,5090.47,6,20,2022,0,8.740000000000002
2022-06-20,S002,P0007,Toys,South,174,70,0,25.95,15,Cloudy,25.39,Summer,100,1816.5,6,20,2022,0,0.5599999999999987
2022-06-20,S002,P0008,Groceries,South,141,108,158,23.72,25,Cloudy,21.39,Summer,148,2561.76,6,20,2022,0,2.3299999999999983
2022-06-20,S002,P0009,Groceries,South,210,40,0,55.54,0,Cloudy,53.06,Summer,51,2221.6,6,20,2022,0,2.479999999999997
2022-06-20,S002,P0010,Groceries,South,200,82,0,83.09,5,Cloudy,92.6,Summer,93,6813.38,6,20,2022,0,-9.509999999999993
2022-06-20,S002,P0011,Groceries,South,551,129,0,108.07,5,Cloudy,115.16,Summer,157,13941.03,6,20,2022,0,-7.090000000000003
2022-06-20,S002,P0012,Electronics,South,416,126,0,72.97,15,Cloudy,81.02,Summer,169,9194.22,6,20,2022,0,-8.049999999999997
2022-06-20,S002,P0013,Groceries,South,200,167,0,28.07,15,Cloudy,29.65,Summer,246,4687.69,6,20,2022,0,-1.5799999999999983
2022-06-20,S002,P0014,Electronics,South,111,86,0,125.44,0,Cloudy,136.88,Summer,97,10787.84,6,20,2022,0,-11.439999999999998
2022-06-20,S002,P0015,Clothing,South,488,85,0,67.12,0,Cloudy,78.97,Summer,89,5705.200000000001,6,20,2022,0,-11.849999999999994
2022-06-20,S002,P0016,Clothing,South,213,26,0,61.9,15,Cloudy,54.21,Summer,30,1609.4,6,20,2022,0,7.689999999999998
2022-06-20,S002,P0017,Toys,South,620,117,0,22.0,15,Cloudy,24.51,Summer,165,2574.0,6,20,2022,0,-2.5100000000000016
2022-06-20,S002,P0018,Clothing,South,144,61,0,19.03,25,Cloudy,21.63,Summer,69,1160.8300000000002,6,20,2022,0,-2.599999999999998
2022-06-20,S002,P0019,Clothing,South,545,91,0,86.27,10,Cloudy,79.86,Summer,107,7850.57,6,20,2022,0,6.409999999999997
2022-06-20,S002,P0020,Furniture,South,263,69,0,111.47,10,Cloudy,123.08,Summer,62,7691.43,6,20,2022,0,-11.61
2022-06-20,S003,P0001,Toys,East,195,97,0,17.21,0,Cloudy,18.64,Summer,102,1669.37,6,20,2022,0,-1.4299999999999995
2022-06-20,S003,P0002,Groceries,East,459,204,783,83.31,5,Cloudy,75.57,Summer,243,16995.24,6,20,2022,0,7.740000000000009
2022-06-20,S003,P0003,Electronics,East,210,210,184,90.81,25,Cloudy,99.18,Summer,201,19070.1,6,20,2022,0,-8.370000000000005
2022-06-20,S003,P0004,Groceries,East,553,202,0,26.1,25,Cloudy,29.7,Summer,251,5272.200000000001,6,20,2022,0,-3.599999999999998
2022-06-20,S003,P0005,Toys,East,329,40,0,19.28,5,Cloudy,18.6,Summer,50,771.2,6,20,2022,0,0.6799999999999997
2022-06-20,S003,P0006,Toys,East,125,95,126,39.56,15,Cloudy,44.71,Summer,151,3758.2,6,20,2022,0,-5.149999999999999
2022-06-20,S003,P0007,Groceries,East,1061,50,0,12.81,20,Cloudy,11.45,Summer,78,640.5,6,20,2022,0,1.3600000000000012
2022-06-20,S003,P0008,Clothing,East,217,66,170,96.02,15,Cloudy,112.9,Summer,88,6337.32,6,20,2022,0,-16.88000000000001
2022-06-20,S003,P0009,Groceries,East,37,37,115,51.97,10,Cloudy,62.13,Summer,118,1922.89,6,20,2022,0,-10.160000000000004
2022-06-20,S003,P0010,Groceries,East,159,159,129,40.26,10,Cloudy,43.72,Summer,141,6401.339999999999,6,20,2022,0,-3.460000000000001
2022-06-20,S003,P0011,Electronics,East,360,126,0,133.85,5,Cloudy,114.41,Summer,120,16865.1,6,20,2022,0,19.44
2022-06-20,S003,P0012,Furniture,East,232,67,213,82.96,25,Cloudy,75.45,Summer,92,5558.32,6,20,2022,0,7.509999999999991
2022-06-20,S003,P0013,Groceries,East,754,177,899,90.43,20,Cloudy,107.26,Summer,265,16006.11,6,20,2022,0,-16.83
2022-06-20,S003,P0014,Groceries,East,301,112,0,103.39,5,Cloudy,101.22,Summer,125,11579.68,6,20,2022,0,2.1700000000000017
2022-06-20,S003,P0015,Groceries,East,1265,162,0,125.46,0,Cloudy,138.17,Summer,183,20324.52,6,20,2022,0,-12.709999999999994
2022-06-20,S003,P0016,Electronics,East,392,227,406,114.43,20,Cloudy,111.4,Summer,202,25975.61,6,20,2022,0,3.030000000000001
2022-06-20,S003,P0017,Furniture,East,176,36,0,93.67,20,Cloudy,80.81,Summer,51,3372.12,6,20,2022,0,12.86
2022-06-20,S003,P0018,Furniture,East,235,57,0,115.37,15,Cloudy,136.15,Summer,77,6576.09,6,20,2022,0,-20.78
2022-06-20,S003,P0019,Groceries,East,160,102,96,57.73,0,Cloudy,49.96,Summer,96,5888.46,6,20,2022,0,7.769999999999996
2022-06-20,S003,P0020,Clothing,East,912,57,0,65.41,10,Cloudy,62.17,Summer,74,3728.37,6,20,2022,0,3.239999999999995
2022-06-20,S004,P0001,Groceries,West,861,121,0,14.63,0,Cloudy,15.62,Summer,194,1770.23,6,20,2022,0,-0.9899999999999984
2022-06-20,S004,P0002,Groceries,West,433,143,0,25.22,0,Cloudy,28.25,Summer,171,3606.46,6,20,2022,0,-3.030000000000001
2022-06-20,S004,P0003,Furniture,West,264,80,0,127.14,10,Cloudy,143.62,Summer,78,10171.2,6,20,2022,0,-16.480000000000004
2022-06-20,S004,P0004,Groceries,West,595,186,652,62.55,25,Cloudy,60.66,Summer,242,11634.3,6,20,2022,0,1.8900000000000008
2022-06-20,S004,P0005,Clothing,West,79,79,107,73.18,10,Cloudy,86.01,Summer,130,5781.22,6,20,2022,0,-12.829999999999998
2022-06-20,S004,P0006,Groceries,West,278,61,0,33.39,10,Cloudy,31.08,Summer,87,2036.79,6,20,2022,0,2.3100000000000023
2022-06-20,S004,P0007,Groceries,West,128,128,1035,34.03,20,Cloudy,29.05,Summer,221,4355.84,6,20,2022,0,4.98
2022-06-20,S004,P0008,Furniture,West,113,61,92,86.51,15,Cloudy,103.02,Summer,83,5277.110000000001,6,20,2022,0,-16.50999999999999
2022-06-20,S004,P0009,Clothing,West,365,76,388,126.89,0,Cloudy,108.67,Summer,109,9643.64,6,20,2022,0,18.22
2022-06-20,S004,P0010,Groceries,West,646,119,0,27.99,0,Cloudy,30.81,Summer,122,3330.81,6,20,2022,0,-2.8200000000000003
2022-06-20,S004,P0011,Clothing,West,885,83,0,60.43,0,Cloudy,64.0,Summer,99,5015.69,6,20,2022,0,-3.5700000000000003
2022-06-20,S004,P0012,Electronics,West,161,118,152,115.22,10,Cloudy,129.02,Summer,128,13595.96,6,20,2022,0,-13.800000000000011
2022-06-20,S004,P0013,Groceries,West,366,130,0,18.38,20,Cloudy,17.38,Summer,117,2389.4,6,20,2022,0,1.0
2022-06-20,S004,P0014,Furniture,West,344,43,0,169.57,0,Cloudy,168.44,Summer,63,7291.509999999999,6,20,2022,0,1.1299999999999957
2022-06-20,S004,P0015,Furniture,West,180,99,317,107.1,10,Cloudy,92.42,Summer,121,10602.9,6,20,2022,0,14.679999999999993
2022-06-20,S004,P0016,Furniture,West,333,54,0,89.27,20,Cloudy,105.87,Summer,59,4820.58,6,20,2022,0,-16.60000000000001
2022-06-20,S004,P0017,Clothing,West,107,107,122,89.57,20,Cloudy,77.02,Summer,123,9583.99,6,20,2022,0,12.549999999999995
2022-06-20,S004,P0018,Furniture,West,76,76,85,145.97,15,Cloudy,127.16,Summer,77,11093.72,6,20,2022,0,18.81
2022-06-20,S004,P0019,Clothing,West,127,73,98,55.98,5,Cloudy,64.87,Summer,90,4086.54,6,20,2022,0,-8.890000000000008
2022-06-20,S004,P0020,Furniture,West,192,72,0,115.46,10,Cloudy,130.03,Summer,69,8313.119999999999,6,20,2022,0,-14.570000000000007
2022-06-20,S005,P0001,Groceries,North,349,137,519,16.81,0,Cloudy,18.76,Summer,219,2302.97,6,20,2022,0,-1.9500000000000028
2022-06-20,S005,P0002,Electronics,North,370,141,429,46.4,5,Cloudy,41.4,Summer,130,6542.4,6,20,2022,0,5.0
2022-06-20,S005,P0003,Toys,North,149,137,107,25.47,25,Cloudy,24.09,Summer,115,3489.39,6,20,2022,0,1.379999999999999
2022-06-20,S005,P0004,Groceries,North,190,190,343,9.85,25,Cloudy,10.99,Summer,312,1871.5,6,20,2022,0,-1.1400000000000006
2022-06-20,S005,P0005,Groceries,North,648,178,0,17.5,10,Cloudy,18.72,Summer,156,3115.0,6,20,2022,0,-1.2199999999999989
2022-06-20,S005,P0006,Groceries,North,593,59,0,41.69,20,Cloudy,45.83,Summer,60,2459.71,6,20,2022,0,-4.140000000000001
2022-06-20,S005,P0007,Groceries,North,174,87,0,61.29,20,Cloudy,66.3,Summer,78,5332.23,6,20,2022,0,-5.009999999999998
2022-06-20,S005,P0008,Groceries,North,177,177,198,74.84,20,Cloudy,71.9,Summer,224,13246.68,6,20,2022,0,2.9399999999999977
2022-06-20,S005,P0009,Groceries,North,853,126,0,100.28,10,Cloudy,117.73,Summer,147,12635.28,6,20,2022,0,-17.450000000000003
2022-06-20,S005,P0010,Groceries,North,653,92,0,64.68,0,Cloudy,61.35,Summer,107,5950.56,6,20,2022,0,3.3300000000000054
2022-06-20,S005,P0011,Electronics,North,75,75,0,72.77,5,Cloudy,84.68,Summer,81,5457.75,6,20,2022,0,-11.91000000000001
2022-06-20,S005,P0012,Furniture,North,560,53,0,102.65,25,Cloudy,89.32,Summer,76,5440.450000000001,6,20,2022,0,13.330000000000013
2022-06-20,S005,P0013,Groceries,North,190,108,0,76.53,15,Cloudy,69.76,Summer,143,8265.24,6,20,2022,0,6.769999999999996
2022-06-20,S005,P0014,Furniture,North,250,7,0,114.76,10,Cloudy,133.96,Summer,10,803.32,6,20,2022,0,-19.200000000000003
2022-06-20,S005,P0015,Groceries,North,421,112,0,56.21,0,Cloudy,61.14,Summer,135,6295.52,6,20,2022,0,-4.93
2022-06-20,S005,P0016,Toys,North,595,98,0,37.61,15,Cloudy,33.56,Summer,155,3685.78,6,20,2022,0,4.049999999999997
2022-06-20,S005,P0017,Toys,North,181,114,176,36.2,25,Cloudy,32.13,Summer,160,4126.8,6,20,2022,0,4.07
2022-06-20,S005,P0018,Clothing,North,50,50,124,23.58,10,Cloudy,20.66,Summer,138,1179.0,6,20,2022,0,2.919999999999998
2022-06-20,S005,P0019,Furniture,North,169,45,0,115.72,10,Cloudy,125.02,Summer,53,5207.4,6,20,2022,0,-9.299999999999995
2022-06-20,S005,P0020,Toys,North,126,70,64,28.8,5,Cloudy,24.71,Summer,74,2016.0,6,20,2022,0,4.09
2022-06-21,S001,P0001,Electronics,North,330,126,0,60.76,20,Sunny,73.53,Summer,112,7655.759999999999,6,21,2022,1,-12.770000000000003
2022-06-21,S001,P0002,Clothing,North,77,77,134,72.35,5,Sunny,69.36,Summer,128,5570.95,6,21,2022,1,2.989999999999995
2022-06-21,S001,P0003,Clothing,North,606,102,0,50.96,10,Sunny,55.22,Summer,104,5197.92,6,21,2022,1,-4.259999999999998
2022-06-21,S001,P0004,Electronics,North,180,154,0,141.74,5,Sunny,160.05,Summer,209,21827.960000000003,6,21,2022,1,-18.31
2022-06-21,S001,P0005,Groceries,North,757,191,762,70.68,5,Sunny,80.08,Summer,175,13499.88,6,21,2022,1,-9.399999999999991
2022-06-21,S001,P0006,Toys,North,240,140,440,51.76,0,Sunny,61.81,Summer,173,7246.4,6,21,2022,1,-10.050000000000004
2022-06-21,S001,P0007,Groceries,North,845,92,0,23.46,10,Sunny,25.65,Summer,113,2158.32,6,21,2022,1,-2.1899999999999977
2022-06-21,S001,P0008,Electronics,North,128,117,115,49.73,0,Sunny,57.52,Summer,127,5818.41,6,21,2022,1,-7.790000000000006
2022-06-21,S001,P0009,Clothing,North,112,91,117,96.41,5,Sunny,88.75,Summer,119,8773.31,6,21,2022,1,7.659999999999997
2022-06-21,S001,P0010,Furniture,North,324,75,0,118.35,10,Sunny,134.33,Summer,82,8876.25,6,21,2022,1,-15.980000000000018
2022-06-21,S001,P0011,Furniture,North,396,135,0,197.53,0,Sunny,218.04,Summer,135,26666.55,6,21,2022,1,-20.50999999999999
2022-06-21,S001,P0012,Groceries,North,368,152,427,105.22,10,Sunny,97.61,Summer,201,15993.44,6,21,2022,1,7.609999999999999
2022-06-21,S001,P0013,Toys,North,185,70,0,29.37,0,Sunny,30.98,Summer,60,2055.9,6,21,2022,1,-1.6099999999999994
2022-06-21,S001,P0014,Groceries,North,260,130,0,81.36,0,Sunny,94.5,Summer,133,10576.8,6,21,2022,1,-13.14
2022-06-21,S001,P0015,Toys,North,187,136,114,16.77,10,Sunny,19.21,Summer,143,2280.72,6,21,2022,1,-2.4400000000000013
2022-06-21,S001,P0016,Groceries,North,23,23,0,57.81,15,Sunny,52.31,Summer,299,1329.63,6,21,2022,1,5.5
2022-06-21,S001,P0017,Toys,North,138,53,0,18.22,15,Sunny,20.29,Summer,78,965.66,6,21,2022,1,-2.0700000000000003
2022-06-21,S001,P0018,Groceries,North,244,122,0,55.69,10,Sunny,59.25,Summer,104,6794.179999999999,6,21,2022,1,-3.5600000000000023
2022-06-21,S001,P0019,Furniture,North,112,112,179,131.58,20,Sunny,124.99,Summer,182,14736.96,6,21,2022,1,6.590000000000018
2022-06-21,S001,P0020,Furniture,North,258,76,0,135.34,0,Sunny,115.23,Summer,97,10285.84,6,21,2022,1,20.11
2022-06-21,S002,P0001,Groceries,South,518,206,438,85.8,15,Cloudy,102.13,Summer,172,17674.8,6,21,2022,1,-16.33
2022-06-21,S002,P0002,Toys,South,371,75,0,33.22,10,Cloudy,30.78,Summer,113,2491.5,6,21,2022,1,2.4399999999999977
2022-06-21,S002,P0003,Groceries,South,436,218,687,106.9,0,Cloudy,121.84,Summer,195,23304.2,6,21,2022,1,-14.939999999999998
2022-06-21,S002,P0004,Groceries,South,508,110,402,50.8,5,Cloudy,47.81,Summer,160,5588.0,6,21,2022,1,2.989999999999995
2022-06-21,S002,P0005,Electronics,South,399,112,496,109.22,0,Cloudy,95.3,Summer,131,12232.64,6,21,2022,1,13.920000000000002
2022-06-21,S002,P0006,Clothing,South,173,138,163,77.84,0,Cloudy,82.8,Summer,151,10741.92,6,21,2022,1,-4.959999999999994
2022-06-21,S002,P0007,Toys,South,104,80,0,26.16,15,Cloudy,31.55,Summer,119,2092.8,6,21,2022,1,-5.390000000000001
2022-06-21,S002,P0008,Groceries,South,191,177,154,29.38,10,Cloudy,27.9,Summer,159,5200.26,6,21,2022,1,1.4800000000000004
2022-06-21,S002,P0009,Groceries,South,512,56,0,55.7,5,Cloudy,61.19,Summer,80,3119.2000000000003,6,21,2022,1,-5.489999999999995
2022-06-21,S002,P0010,Groceries,South,118,117,163,110.77,0,Cloudy,94.99,Summer,154,12960.09,6,21,2022,1,15.78
2022-06-21,S002,P0011,Groceries,South,422,141,461,100.42,10,Cloudy,99.18,Summer,132,14159.22,6,21,2022,1,1.2399999999999949
2022-06-21,S002,P0012,Electronics,South,290,56,0,58.75,10,Cloudy,66.07,Summer,80,3290.0,6,21,2022,1,-7.319999999999993
2022-06-21,S002,P0013,Groceries,South,33,7,0,14.09,10,Cloudy,17.02,Summer,9,98.63,6,21,2022,1,-2.93
2022-06-21,S002,P0014,Electronics,South,25,25,447,134.45,5,Cloudy,133.54,Summer,118,3361.2499999999995,6,21,2022,1,0.9099999999999966
2022-06-21,S002,P0015,Clothing,South,403,86,416,73.04,0,Cloudy,66.7,Summer,99,6281.4400000000005,6,21,2022,1,6.340000000000003
2022-06-21,S002,P0016,Clothing,South,187,101,278,78.11,20,Cloudy,83.4,Summer,126,7889.11,6,21,2022,1,-5.290000000000006
2022-06-21,S002,P0017,Toys,South,503,92,0,18.9,20,Cloudy,17.55,Summer,116,1738.8,6,21,2022,1,1.349999999999998
2022-06-21,S002,P0018,Clothing,South,83,83,101,25.74,10,Cloudy,23.2,Summer,88,2136.42,6,21,2022,1,2.539999999999999
2022-06-21,S002,P0019,Clothing,South,454,93,522,92.84,10,Cloudy,80.08,Summer,131,8634.12,6,21,2022,1,12.760000000000003
2022-06-21,S002,P0020,Furniture,South,194,35,0,102.88,10,Cloudy,113.13,Summer,41,3600.8,6,21,2022,1,-10.25
2022-06-21,S003,P0001,Toys,East,470,139,0,18.81,10,Cloudy,17.34,Summer,149,2614.59,6,21,2022,1,1.4699999999999989
2022-06-21,S003,P0002,Groceries,East,255,59,0,51.6,5,Cloudy,45.46,Summer,73,3044.4,6,21,2022,1,6.140000000000001
2022-06-21,S003,P0003,Electronics,East,184,59,0,85.29,5,Cloudy,91.2,Summer,96,5032.110000000001,6,21,2022,1,-5.909999999999997
2022-06-21,S003,P0004,Groceries,East,351,133,0,26.38,10,Cloudy,22.88,Summer,160,3508.54,6,21,2022,1,3.5
2022-06-21,S003,P0005,Toys,East,289,89,0,23.1,0,Cloudy,26.19,Summer,101,2055.9,6,21,2022,1,-3.09
2022-06-21,S003,P0006,Toys,East,156,58,93,39.58,0,Cloudy,36.52,Summer,83,2295.64,6,21,2022,1,3.059999999999995
2022-06-21,S003,P0007,Groceries,East,1011,222,0,17.99,20,Cloudy,15.37,Summer,192,3993.78,6,21,2022,1,2.619999999999999
2022-06-21,S003,P0008,Clothing,East,151,122,0,120.38,5,Cloudy,104.12,Summer,108,14686.36,6,21,2022,1,16.25999999999999
2022-06-21,S003,P0009,Groceries,East,115,97,68,51.11,5,Cloudy,48.73,Summer,81,4957.67,6,21,2022,1,2.3800000000000026
2022-06-21,S003,P0010,Groceries,East,129,129,170,50.37,0,Cloudy,43.21,Summer,165,6497.73,6,21,2022,1,7.159999999999997
2022-06-21,S003,P0011,Electronics,East,234,145,284,129.63,5,Cloudy,152.23,Summer,126,18796.35,6,21,2022,1,-22.599999999999994
2022-06-21,S003,P0012,Furniture,East,165,96,0,101.46,10,Cloudy,101.14,Summer,98,9740.16,6,21,2022,1,0.3199999999999932
2022-06-21,S003,P0013,Groceries,East,577,141,0,91.62,10,Cloudy,88.57,Summer,197,12918.42,6,21,2022,1,3.050000000000012
2022-06-21,S003,P0014,Groceries,East,651,144,0,112.12,5,Cloudy,96.5,Summer,152,16145.28,6,21,2022,1,15.620000000000005
2022-06-21,S003,P0015,Groceries,East,1103,58,0,74.64,10,Cloudy,88.1,Summer,51,4329.12,6,21,2022,1,-13.459999999999994
2022-06-21,S003,P0016,Electronics,East,165,81,0,77.4,25,Cloudy,66.27,Summer,89,6269.400000000001,6,21,2022,1,11.13000000000001
2022-06-21,S003,P0017,Furniture,East,140,50,0,81.92,25,Cloudy,96.16,Summer,46,4096.0,6,21,2022,1,-14.239999999999997
2022-06-21,S003,P0018,Furniture,East,580,117,420,141.69,10,Cloudy,167.37,Summer,122,16577.73,6,21,2022,1,-25.680000000000007
2022-06-21,S003,P0019,Groceries,East,154,84,118,54.57,10,Cloudy,48.36,Summer,111,4583.88,6,21,2022,1,6.210000000000001
2022-06-21,S003,P0020,Clothing,East,855,54,0,71.21,0,Cloudy,85.2,Summer,83,3845.34,6,21,2022,1,-13.990000000000007
2022-06-21,S004,P0001,Groceries,West,740,211,656,12.29,20,Cloudy,11.54,Summer,193,2593.19,6,21,2022,1,0.75
2022-06-21,S004,P0002,Groceries,West,290,117,349,23.97,5,Cloudy,22.39,Summer,153,2804.49,6,21,2022,1,1.5799999999999983
2022-06-21,S004,P0003,Furniture,West,184,33,0,113.3,5,Cloudy,125.5,Summer,34,3738.9,6,21,2022,1,-12.200000000000005
2022-06-21,S004,P0004,Groceries,West,409,160,0,71.75,5,Cloudy,65.36,Summer,199,11480.0,6,21,2022,1,6.390000000000001
2022-06-21,S004,P0005,Clothing,West,107,71,99,66.43,10,Cloudy,66.3,Summer,84,4716.530000000001,6,21,2022,1,0.1300000000000096
2022-06-21,S004,P0006,Groceries,West,217,161,332,48.94,5,Cloudy,46.13,Summer,200,7879.339999999999,6,21,2022,1,2.809999999999995
2022-06-21,S004,P0007,Groceries,West,0,0,0,33.85,20,Cloudy,40.95,Summer,241,0.0,6,21,2022,1,-7.100000000000001
2022-06-21,S004,P0008,Furniture,West,144,99,97,101.38,5,Cloudy,122.25,Summer,97,10036.62,6,21,2022,1,-20.870000000000005
2022-06-21,S004,P0009,Clothing,West,289,71,0,95.65,10,Cloudy,105.05,Summer,72,6791.150000000001,6,21,2022,1,-9.399999999999991
2022-06-21,S004,P0010,Groceries,West,527,75,0,24.69,5,Cloudy,21.51,Summer,83,1851.75,6,21,2022,1,3.18
2022-06-21,S004,P0011,Clothing,West,802,59,0,57.56,0,Cloudy,63.16,Summer,85,3396.04,6,21,2022,1,-5.599999999999994
2022-06-21,S004,P0012,Electronics,West,195,72,0,110.15,5,Cloudy,108.89,Summer,82,7930.8,6,21,2022,1,1.2600000000000051
2022-06-21,S004,P0013,Groceries,West,236,81,0,23.39,0,Cloudy,23.1,Summer,123,1894.59,6,21,2022,1,0.2899999999999991
2022-06-21,S004,P0014,Furniture,West,301,109,0,173.45,10,Cloudy,151.07,Summer,100,18906.05,6,21,2022,1,22.379999999999995
2022-06-21,S004,P0015,Furniture,West,81,72,0,106.6,0,Cloudy,118.68,Summer,102,7675.2,6,21,2022,1,-12.080000000000013
