Date,Price,ml_price,Units_Sold,xgb_pred_demand,lgb_pred_demand,xgb_revenue,lgb_revenue
2022-02-07,33.65,30.742800000000003,73,66.449974,74.28008712406017,2042.8582625335696,2283.577862437557
2022-02-07,77.35,77.8974,204,204.66844,206.85195154466436,15943.1394761261,16113.229210255338
2022-02-07,65.06,68.034,58,45.148827,50.697115129735224,3071.655268844605,3449.1275307364067
2022-02-07,38.19,37.791,290,294.5242,295.5651398706191,11130.364058807372,11169.702200850565
2022-02-07,10.4,10.557,51,52.155106,44.346660277495005,550.6014497222901,468.16769254951475
2022-02-07,16.4,17.5542,72,67.743324,65.23296876174818,1189.1798630722046,1145.11258023748
2022-02-07,70.4,75.0006,44,42.777603,45.28445029514244,3208.3459027679446,3396.3609428058603
2022-02-07,57.74,62.8218,109,106.363106,110.36288043560226,6681.921758308411,6933.194802149319
2022-02-07,87.47,91.3104,32,23.734947,21.92372059786278,2167.2475232299803,2001.8636972790896
2022-02-07,95.83,102.10199999999999,73,60.311783,56.90958938571244,6157.953651214599,5810.582895460011
2022-02-07,53.64,53.24400000000001,210,217.04984,220.12900637833414,11556.60142565918,11720.548815608025
2022-02-07,96.89,101.082,13,12.12604,14.662642333330778,1225.7244216442107,1482.1292123377416
2022-02-07,69.81,70.5432,58,48.512234,47.45822289991881,3422.20820675354,3347.8549096735524
2022-02-07,86.83,91.7388,64,59.842136,59.05793372870249,5489.845781217957,5417.903970750692
2022-02-07,22.74,23.8884,150,157.12373,148.57450859050286,3753.434595831299,3549.207291013369
2022-02-07,89.39,94.35000000000001,16,16.082918,16.83343154626036,1517.4233290672303,1588.2342663896652
2022-02-07,21.29,19.2678,117,134.89958,122.8530293142591,2599.2181643096924,2367.1075982212815
2022-02-07,46.87,47.817600000000006,24,20.85274,21.306971916744487,997.1279483825684,1018.8482603261214
2022-02-07,75.13,75.276,178,180.73099,183.16814092989415,13604.705818725586,13788.16497663871
2022-02-07,30.51,27.2544,200,207.00014,193.2535225666479,5641.6645428222655,5267.008805440449
2022-02-07,64.55,67.67699999999999,182,185.65186,193.50363845951748,12564.360622558592,13095.745740024762
2022-02-07,17.58,14.2392,366,374.38647,385.84115406028684,5330.963889257812,5494.069360895236
2022-02-07,42.81,48.0522,14,11.296138,8.375560726560058,542.8042732618331,402.4641191448092
2022-02-07,43.94,44.543400000000005,146,140.99081,137.01771139789267,6280.210233636475,6103.234725880893
2022-02-07,34.12,34.6086,35,36.72488,29.232541737659865,1270.996689530182,1011.6973439819753
2022-02-07,64.98,61.7202,309,312.10846,319.58290137239004,19263.396540344238,19724.72058928419
2022-02-07,84.48,84.915,34,30.852104,29.55643850207707,2619.8064270401005,2509.784975403875
2022-02-07,95.38,99.7254,175,181.22038,184.86629550500777,18072.275151956175,18435.8652657551
2022-02-07,68.04,72.09360000000001,114,108.974365,115.90161873097335,7856.354297460938,8355.764940143301
2022-02-07,11.84,16.8708,326,335.74435,332.66638611318893,5664.275851647949,5612.348066838387
2022-02-07,51.23,49.572,186,182.46147,210.77577185087264,9044.9800680542,10448.57656219146
2022-02-07,90.86,90.8004,127,127.895706,129.9776726676081,11612.98127913208,11802.02466928788
2022-02-07,86.97,92.4426,178,180.26166,187.68012400120463,16663.856319470215,17349.63863099376
2022-02-07,88.84,87.4752,9,9.906197,7.827420570389069,866.5465283203125,684.705179878898
2022-02-07,53.07,49.215,13,11.929098,9.72161684860515,587.0905644321442,478.44937320410247
2022-02-07,27.48,24.9492,159,164.72299,164.28859239296213,4109.706870593262,4098.868949330491
2022-02-07,24.11,21.358800000000002,17,14.764473,18.714203952343407,315.351425088501,399.7129393773124
2022-02-07,84.14,87.057,16,18.807749,17.03046777518048,1637.3461868076324,1482.621433103887
2022-02-07,94.51,97.767,129,135.33282,115.11701078351626,13231.084273132323,11254.644793272035
2022-02-07,19.99,18.5742,128,119.74354,111.26208747100557,2224.140421714783,2066.604265103952
2022-02-07,36.06,35.037,322,315.2606,324.71549115429724,11045.785277801513,11377.056663573112
2022-02-07,61.46,60.537,128,132.93716,127.86936693019697,8047.617115631103,7740.8278658533345
2022-02-07,30.28,28.988400000000002,266,272.7336,275.15297912054496,7906.111039855958,7976.244619938006
2022-02-07,14.88,20.226599999999998,34,30.13572,27.99259712922831,609.5431399795532,566.1950650940493
2022-02-07,77.04,74.91900000000001,358,354.95862,354.99893373914585,26593.144714233404,26596.165116803073
2022-02-07,77.27,81.84479999999999,45,41.881367,43.6987343548202,3427.7720837219235,3576.5141735233883
2022-02-07,73.69,78.95819999999999,134,138.4174,140.08068566830718,10929.189082315062,11060.518795135331
2022-02-07,89.79,91.3818,144,164.13422,163.5678153089128,14998.880127868651,14947.121384996008
2022-02-07,45.41,48.919200000000004,7,12.744138,13.743434974648912,623.4330241035461,672.3178442118451
2022-02-07,23.62,26.244600000000002,273,280.3571,292.1380271026141,7357.8595840026865,7667.045666097267
2022-02-07,97.22,96.57360000000001,96,88.5975,81.11526173091079,8556.179879663086,7833.592840296287
2022-02-07,11.81,8.3538,281,294.35782,254.42789925614514,2459.006345050049,2125.4397848059853
2022-02-08,42.31,47.7768,142,151.70416,145.04576048667852,7247.939435595704,6929.822289619942
2022-02-08,37.5,39.3312,185,201.5317,205.82459846521317,7926.483304248048,8095.328447154993
2022-02-08,66.11,64.31099999999999,28,26.88757,25.287013650654107,1729.1664774513242,1626.233134887216
2022-02-08,88.4,91.44300000000001,227,224.42894,233.08356058995668,20522.455543899538,21313.860031027412
2022-02-08,95.85,100.76580000000001,5,7.2827883,8.097203713466685,733.8559869295121,815.9212099504414
2022-02-08,18.33,21.114,376,393.62683,382.14708291339525,8311.036910888672,8068.653508633428
2022-02-08,29.91,29.263800000000003,281,275.35965,280.3369927934965,8058.069715667725,8203.725689710323
2022-02-08,67.64,70.50240000000001,12,19.876444,19.377017509196083,1401.3369958007813,1366.1262392403462
2022-02-08,67.93,65.7798,249,256.00232,258.2805622429074,16839.7813654541,16989.643728226
2022-02-08,21.69,22.389,110,114.08542,109.6758469833305,2554.2584393005372,2455.5325381097864
2022-02-08,70.93,75.6534,22,19.11817,16.277780079689755,1446.3545459781649,1231.469407480801
2022-02-08,22.61,23.2458,64,57.578423,57.0302644112653,1338.4564948287964,1325.714120451391
2022-02-08,76.33,80.9574,67,61.469017,68.09761823872374,4976.371799208069,5513.006118799653
2022-02-08,46.53,50.836800000000004,137,140.8585,143.81784648020133,7160.795659643555,7311.239097944699
2022-02-08,80.44,77.9892,43,39.67886,29.658774419413167,3094.5225257492066,2313.0640899504974
2022-02-08,31.17,32.0484,152,172.62288,161.96070169808647,5532.287076251221,5190.581352300955
2022-02-08,47.49,53.5194,189,192.7039,211.0413684595547,10313.397276828002,11294.80741513429
2022-02-08,30.51,31.5588,11,18.223442,18.418592294810235,575.1099638397217,581.2686705134573
2022-02-08,33.38,30.906000000000002,346,362.3864,356.97141221237194,11199.914497924805,11032.558465835567
2022-02-08,90.15,96.1554,121,111.02669,109.50174843012175,10675.81555897522,10529.18442099773
2022-02-08,18.08,21.481199999999998,220,221.99754,228.69702345665115,4768.7736278869625,4912.686500277015
2022-02-08,14.14,17.85,333,311.1246,319.8018832914537,5553.574168395997,5708.463616752449
2022-02-08,55.93,52.2036,227,227.70198,222.56093976670925,11886.863113970947,11618.482275205384
2022-02-08,61.25,64.8108,133,127.78259,129.1773227819857,8281.692063720704,8372.08563135872
2022-02-08,32.37,32.415600000000005,95,82.42888,74.31418366163125,2671.9815631164556,2408.9388519019744
2022-02-08,35.52,32.1912,122,113.08635,113.61247272980172,3640.3852936157227,3657.3218321395934
2022-02-08,51.53,50.4594,151,153.06572,157.62503848572152,7723.604371810913,7953.664866966416
2022-02-08,83.63,86.8428,22,21.998283,17.655218661553654,1910.3925244537352,1533.2286231815717
2022-02-08,29.13,24.7554,60,58.218864,61.30041319500574,1441.2312767807007,1517.516248807645
2022-02-08,34.04,39.2088,89,86.16672,83.11047480368333,3378.493594262695,3258.6619844826587
2022-02-08,86.74,84.7518,16,11.24183,10.668927537364995,952.7653169569015,904.2108128612506
2022-02-08,92.62,97.24680000000001,116,111.479095,125.81239508864586,10840.985300280763,12234.852822706527
2022-02-08,81.63,79.00919999999999,10,8.388359,9.585947517495661,662.7575394195557,757.3780445993182
2022-02-08,37.71,35.985600000000005,36,37.007454,29.533964044909276,1331.7354337280276,1062.7974165344874
2022-02-08,93.17,92.4222,120,122.6195,116.59934497823157,11332.763879566955,10776.367981447114
2022-02-08,17.6,13.566,127,106.75073,99.40003332217542,1448.1804360351564,1348.4608520486318
2022-02-08,16.65,21.522000000000002,79,84.05242,82.04237480362583,1808.976217025757,1765.7159905236354
2022-02-08,19.71,24.072000000000003,41,41.047455,49.037407355804596,988.094332763672,1180.4284698689285
2022-02-08,56.35,53.550000000000004,110,101.76289,108.99722977051029,5449.402956390381,5836.801654210826
2022-02-08,79.93,79.6824,419,433.9243,416.11587186478374,34576.12851789551,33157.11134827844
2022-02-08,15.59,11.2098,332,343.1632,336.9875990544914,3846.7909291259766,3777.5635878810376
2022-02-08,85.69,89.73960000000001,81,77.19496,86.1073729166174,6927.444971319581,7727.241202588079
2022-02-08,92.29,94.4316,1,1.8656163,4.201312912108792,176.17313423137665,396.7367003910926
2022-02-08,41.23,39.912600000000005,169,174.12854,163.70497099623094,6949.922767163087,6533.891025384168
2022-02-08,38.25,40.3206,8,8.437757,7.3776831593788526,340.2154062818527,297.47261159605097
2022-02-08,47.53,45.2064,330,334.25833,321.2380282585031,15110.615828027345,14522.014800665196
2022-02-08,20.95,25.5408,27,38.204678,36.41468608898007,975.7780291809082,930.0602144614222
2022-02-08,84.41,82.1406,360,347.89935,348.81890465575066,28576.661597277835,28652.194119766154
2022-02-08,89.54,95.28840000000001,461,430.33908,439.38260016403564,41006.32246790772,41868.0649574707
2022-02-08,44.03,48.7764,180,180.869,175.70206610948847,8822.13885236206,8570.114257382855
2022-02-08,15.91,13.974,2,7.206237,8.198976471432173,100.69995359230042,114.57249721179319
2022-02-08,79.36,78.99900000000001,154,139.70464,140.49447696865758,11036.526509353638,11098.92318604698
2022-02-08,64.49,69.9924,193,183.21623,187.54418858753533,12823.74381762085,13126.667865294208
2022-02-08,51.04,51.6222,394,378.69934,368.6838806738994,19549.293111694336,19032.27302492417
2022-02-08,42.9,40.8408,46,37.080227,36.98151227877652,1514.3861307037355,1510.354546675056
2022-02-08,12.52,15.759,236,241.53825,253.09109373577502,3806.401341384888,3988.4625461820788
2022-02-08,31.24,35.0166,137,127.88495,132.3310150488387,4478.096095715332,4633.782221559165
2022-02-08,50.21,52.0812,69,57.985744,60.756435692832355,3019.967155220032,3164.2680786055407
2022-02-08,83.39,85.7922,428,422.25186,432.84519985385214,36225.916158380125,37134.74195490165
2022-02-08,58.64,64.2294,229,239.05026,230.88574214213426,15354.054927081299,14829.652686343998
2022-02-08,48.96,52.5708,71,72.1291,67.58236802634644,3791.8843317718506,3552.8591530394533
2022-02-08,59.66,60.424800000000005,222,216.55019,222.7972264244088,13085.001688513184,13462.477847249618
2022-02-08,44.81,45.237,25,26.517809,27.846839563029675,1199.5861218509674,1259.7074813127736
2022-02-08,31.01,30.957,92,89.77745,86.78400530908579,2779.240537033081,2686.5724523533686
2022-02-08,98.05,97.1958,332,335.28445,338.92819047023517,32588.240767694093,32942.39661530688
2022-02-08,62.6,64.9944,178,184.48479,190.26115604209764,11990.478039367676,12365.90968026251
2022-02-08,16.8,20.502000000000002,66,62.081455,65.81253422039262,1272.7939951400758,1349.2885765864896
2022-02-08,12.48,14.759400000000001,79,75.22858,64.23395386862356,1110.3286543579102,948.0546187285627
2022-02-08,42.77,41.4018,8,13.78882,12.589822957715413,570.8819789188385,521.241332130742
2022-02-08,88.79,92.9832,284,285.93973,282.46256005898783,26587.590896411133,26264.272714476876
2022-02-08,33.22,30.6306,106,112.25484,96.34607494878419,3438.43301131897,2951.138083326229
2022-02-08,27.79,28.886400000000002,54,54.35121,50.262614074476055,1570.0108372558595,1451.9059752009452
2022-02-08,24.95,20.655,212,184.90538,181.127551346569,3819.2206290435793,3741.189573063383
2022-02-08,67.74,71.5326,144,130.62723,129.38803779887743,9344.105234124756,9255.46275265198
2022-02-08,41.68,43.6866,248,258.8076,269.32195438093305,11306.42351581421,11765.760492258069
2022-02-08,61.85,61.3224,37,33.29424,32.31249509207943,2041.6826443634034,1981.4797490345318
2022-02-08,44.98,44.8086,47,38.257225,36.287236844307856,1714.2526937759399,1625.9802808618529
2022-02-08,23.39,26.673,214,220.49693,212.6309304318663,5881.314693466186,5671.504807409169
2022-02-08,65.26,64.7598,161,160.87437,157.507131924129,10418.192310598755,10200.13036198021
2022-02-08,26.26,25.0614,109,106.46017,109.44367205232642,2668.040827528381,2742.8116427721734
2022-02-08,30.56,27.407400000000003,150,168.87149,168.2039101800948,4628.32848814087,4610.031847869931
2022-02-08,62.29,59.2212,31,25.070164,27.08984053541304,1484.6851800979614,1604.2928643158027
2022-02-08,14.77,11.373000000000001,1,4.211856,7.3274679021866085,47.901437018394475,83.33529245156831
2022-02-08,84.95,86.6082,214,217.36792,217.96187385836615,18825.844282177735,18877.285563500147
2022-02-08,19.15,19.0638,144,133.44221,135.76980768676674,2543.9156976654053,2588.288459778984
2022-02-08,54.07,53.233799999999995,94,99.58704,95.6122665205256,5301.396770228576,5089.804273500355
2022-02-08,74.51,76.17360000000001,41,34.613842,34.50773821553589,2636.6609557708744,2628.5786477349448
2022-02-08,15.69,12.4338,166,173.77406,176.92801205751908,2160.6719459014894,2199.887516320781
2022-02-08,83.57,83.08919999999999,65,58.30378,61.39946067213676,4844.414404110717,5101.632067679306
2022-02-08,88.9,91.64699999999999,88,80.65609,82.45457628035143,7391.8886603164665,7556.714552365367
2022-02-08,30.26,34.0272,186,191.35309,196.97551810937054,6511.209808886719,6702.525349811173
2022-02-08,95.53,93.687,26,25.167732,22.628025544081044,2357.889330253601,2119.951829148321
2022-02-08,57.06,54.5802,43,44.12321,52.96013191810739,2408.253675945282,2890.574592116685
2022-02-08,27.92,28.988400000000002,136,135.13268,121.89246154417782,3917.2800409240726,3533.4674322272444
2022-02-08,55.47,52.53,139,124.92616,119.55081349315074,6562.371327667236,6280.004232795209
2022-02-08,93.62,99.0114,185,198.25592,216.38361102572105,19629.596238098144,21424.444264712078
2022-02-08,49.54,48.796800000000005,153,137.13148,143.9750396579605,6691.577646533204,7025.521215181568
2022-02-08,50.64,51.7446,2,6.0340867,7.801418582679258,312.2314028769493,403.6812839933051
2022-02-08,93.72,96.798,33,29.63152,28.861771204007443,2868.271806907654,2793.7617290055127
2022-02-08,54.5,50.541,388,380.57077,368.5530544813612,19234.42729989624,18627.039926542475
2022-02-09,84.9,91.0656,143,135.40533,143.39655762878033,12330.768026953125,13058.49355839946
2022-02-09,28.57,25.1736,64,56.77674,49.06122857859144,1429.2749679382325,1235.0477437460295
2022-02-09,42.81,42.738,17,13.982098,16.44803461857034,597.5668883285523,702.9561035284592
2022-02-09,89.28,90.9738,35,28.356752,36.99269026372836,2579.721521089554,3365.365605514371
2022-02-09,87.7,88.8216,123,131.83778,120.17429999685494,11710.042898767091,10674.073604600651
2022-02-09,29.25,32.6706,133,138.6606,135.4120669139845,4530.124957681274,4423.993473320022
2022-02-09,17.26,21.063,196,223.80827,221.24936920763864,4714.073660842895,4660.175463620492
2022-02-09,90.55,92.004,16,15.30328,14.593224065177644,1407.9629617767334,1342.634986892604
2022-02-09,51.33,53.0502,13,9.112564,9.06845455969216,483.42334732360837,481.08332808258103
2022-02-09,38.87,44.06400000000001,100,116.42166,100.55528333424527,5130.004086914063,4430.868004840185
2022-02-09,52.98,57.446400000000004,366,354.80234,353.6188688720243,20382.117009375,20314.130988769855
2022-02-09,53.89,55.233,11,7.486779,10.73481994174796,413.517276268959,592.916309842565
2022-02-09,46.07,42.6054,31,24.399956,21.897304255563338,1039.5698746902467,932.9434067299783
2022-02-09,38.46,40.9326,45,44.083282,47.26276512155286,1804.4433680603029,1934.5878596144746
2022-02-09,46.61,49.5414,43,43.412403,38.95738959504948,2150.711227269745,1930.0036208841843
2022-02-09,53.21,53.968199999999996,33,32.030567,30.3102653976768,1728.6320551002502,1635.790465034901
2022-02-09,43.18,42.6666,31,23.962793,25.59813854925827,1022.410918756485,1092.185538225783
2022-02-09,18.71,20.8896,103,101.97067,107.03190019249188,2130.1265625,2235.8535822610784
2022-02-09,82.06,87.0468,14,18.39859,14.13086073613473,1601.5383916625976,1230.0462083261727
2022-02-09,69.25,71.0022,227,225.0011,221.29079939348085,15975.57300534668,15712.133596695807
2022-02-09,43.66,48.9702,159,159.12427,165.97731710760704,7792.347208154297,8127.942414222938
2022-02-09,67.92,70.42080000000001,14,17.692276,20.85602961403751,1245.9042298095706,1468.698290244213
2022-02-09,54.96,57.222,90,105.28796,99.35097880033119,6024.7874318389895,5685.061708912552
2022-02-09,72.34,75.429,59,55.22319,48.96707874001435,4165.430021713257,3693.5377822805426
2022-02-09,68.35,73.0932,72,79.077095,65.2649468431229,5779.9979225738525,4770.423812593751
2022-02-09,12.91,9.1188,2,4.460035,4.833597177930471,40.67016576519013,44.07660594611238
2022-02-09,38.01,40.596,224,223.52866,229.27258792831637,9074.369319213867,9307.549979537931
2022-02-09,55.66,55.0494,29,27.422108,29.911937278123993,1509.570575429535,1646.634199998359
2022-02-09,14.68,19.9002,291,292.6649,302.1819784539551,5824.089773822022,6013.481807629398
2022-02-09,65.49,68.0646,16,11.707559,11.312176757693718,796.8702952566147,769.9587861417199
2022-02-09,88.62,94.4316,13,15.725744,15.574340051473627,1485.007190476227,1470.709850004737
2022-02-09,48.38,49.235400000000006,65,60.66991,53.01735111781499,2987.107308029938,2610.3304892260685
2022-02-09,94.75,99.91919999999999,151,166.81575,152.62878331647767,16668.096299597168,15250.545925955794
2022-02-09,39.62,40.7898,83,82.40136,82.68796851235807,3361.13497610321,3372.825698025383
2022-02-09,55.33,60.5982,284,282.32443,273.3753688780765,17108.35241782837,16566.055278347452
2022-02-09,67.96,65.7594,116,110.32123,101.73579532390976,7254.657762341309,6690.084859023111
2022-02-09,89.31,90.372,155,162.46683,171.50204912593733,14682.45212512207,15498.983183609209
2022-02-09,28.77,24.684,294,304.76852,295.226199472391,7522.906250610352,7287.363507776499
2022-02-09,35.72,39.1272,320,322.77625,322.6386324534258,12629.330697949219,12623.946299731684
2022-02-09,30.87,31.191599999999998,85,81.13054,81.44947824940691,2530.5913184143064,2540.5395457642003
2022-02-09,74.1,71.32860000000001,53,52.11967,49.33224747216303,3717.623155469513,3518.8001470429285
2022-02-09,10.35,12.6582,58,50.4551,52.19722045606449,638.6707596450806,660.7228559769557
2022-02-09,71.88,74.6742,194,196.09459,198.47082926670225,14643.20657533264,14820.650398827578
2022-02-09,79.58,81.7428,23,20.406385,22.82597230221858,1668.0750822532655,1865.858888705793
2022-02-09,24.85,25.163400000000003,88,84.18222,75.72641192754138,2118.310886297608,1905.5339938974948
2022-02-09,31.83,37.0872,164,161.40034,167.80274288771827,5985.886869470215,6223.333886025385
2022-02-09,87.11,92.46300000000001,13,10.193869,12.13893423821602,942.5556757907868,1122.4022764681679
2022-02-09,45.29,50.6328,421,416.0217,432.7883064509121,21064.343430395507,21913.283762867744
2022-02-09,38.43,44.166,99,91.94196,91.36728818500241,4060.708746505737,4035.327649978816
2022-02-09,39.12,41.1672,131,135.57298,132.22657505409975,5581.160097033691,5443.3978605671355
2022-02-09,95.03,98.54220000000001,15,20.567623,17.498601943530783,2026.7788328315737,1724.3507324397992
2022-02-09,22.98,24.5922,345,365.10886,361.4539369156244,8978.830013470459,8888.947507416418
2022-02-09,63.83,60.38400000000001,435,424.9351,443.4688776468464,25659.28042089844,26778.424707827176
2022-02-09,51.43,47.3892,230,235.8539,247.53593843251758,11176.927500201416,11730.530093566264
2022-02-09,30.52,31.1712,157,165.53441,151.50450910764783,5159.906156396484,4722.577354296312
2022-02-09,67.02,66.1776,34,27.9419,24.734134225037295,1849.1278982025146,1636.845641090828
2022-02-09,60.54,64.6782,22,22.111488,21.336988713192913,1430.131265299988,1380.038023389634
2022-02-09,81.08,84.3846,342,358.19687,364.18123923179587,30226.29950308228,30731.288200079405
2022-02-09,15.68,17.4828,150,174.59152,152.88027466534822,3052.3486646118167,2672.77526591935
2022-02-09,85.7,87.8934,2,5.561854,5.215250816233175,488.8502483130455,458.38612609150897
2022-02-09,21.77,26.469,83,84.04825,82.51420004874623,2224.6730840148925,2184.0683610902643
2022-02-09,94.59,99.2052,32,33.918713,30.73036433630961,3364.9126688095093,3048.611940056462
2022-02-09,29.19,31.2426,123,122.75008,127.79816021791194,3835.0315336212157,3992.7468004241355
2022-02-09,93.58,91.55520000000001,124,108.0258,102.69424893212381,9890.32396333008,9402.192499830384
2022-02-09,60.83,66.4122,125,141.70128,130.9325270899385,9410.693660385132,8695.517175602414
2022-02-09,37.41,42.340199999999996,327,248.02715,246.67585376731387,10501.5189410614,10444.304983678821
2022-02-09,72.92,69.57419999999999,478,466.89923,454.34622252020677,32484.14047445068,31610.774954865366
2022-02-09,56.09,54.723,307,316.87878,308.6945071770222,17340.55770666504,16892.689516248185
2022-02-09,71.0,73.3074,37,25.550173,20.808411617965145,1873.0167379428865,1525.4105538428182
2022-02-09,92.52,99.4704,299,290.2536,300.3407595248546,28871.641800292968,29875.015486241096
2022-02-09,96.26,103.1016,5,4.758977,5.047978434621089,490.6581364997864,520.4546533749296
2022-02-09,35.21,32.0892,39,32.491165,33.25872552580692,1042.615497088623,1067.2458951427234
2022-02-09,41.19,43.1664,33,29.721046,30.375943730325638,1282.9505793823243,1311.2201374407286
2022-02-09,61.1,63.036,165,167.108,163.30483760028312,10533.81999572754,10294.083742971447
2022-02-09,10.81,15.708,161,144.90927,139.88206155418428,2276.2348326416018,2197.2674228931264
2022-02-09,17.32,18.7068,38,35.125965,32.098331695439484,657.0944042770386,600.4570713602474
2022-02-09,53.25,56.1714,185,179.37892,195.60154061871188,10075.965151638793,10987.212378709912
2022-02-09,21.71,20.1144,191,217.6385,193.8965588329418,4377.667925427246,3900.1129429893244
2022-02-09,69.83,69.9006,294,289.97083,279.8140891177626,20269.13466364746,19559.172717785073
2022-02-09,21.09,24.2046,150,140.54364,150.54546498320218,3401.8025920532227,3643.8927617324152
2022-02-09,70.41,68.1054,417,420.7399,416.1564590079764,28654.65909567261,28342.50210332184
2022-02-09,99.36,102.9384,253,258.90982,264.7700257356292,26651.762672387697,27255.002817184493
2022-02-09,62.32,68.6154,141,132.85979,135.80100061208748,9116.227428048705,9318.039977398626
2022-02-09,41.42,44.4108,189,188.95262,195.79074996131175,8391.537081134034,8695.223838381824
2022-02-09,90.24,90.9024,48,38.57247,40.82240518391467,3506.330244067383,3710.8546049902848
2022-02-09,22.72,24.602400000000003,21,17.65212,17.858499137083907,434.2845316085816,439.3619391701932
2022-02-09,84.37,85.0986,175,193.73021,198.74356540135778,16486.169593441773,16912.799174663985
2022-02-09,33.32,37.8012,56,49.55294,47.188873443796304,1873.160609463501,1783.796042823633
2022-02-09,76.28,76.9692,99,102.19078,100.81343651595648,7865.542633209228,7759.529557883958
2022-02-09,62.79,66.42240000000001,28,23.159136,27.758337527422412,1538.2853829895023,1843.7753985814627
2022-02-09,42.12,42.024,70,59.899082,63.107440090385424,2517.1990296936037,2652.027062358357
2022-02-09,61.6,59.629200000000004,340,321.83215,345.35735613581085,19190.59383676758,20593.382860493493
2022-02-09,67.92,71.451,200,192.53679,194.71298204188201,13756.94610658264,13912.43727987451
2022-02-09,79.17,83.47680000000001,256,252.70541,232.720160192711,21095.039288232423,19426.7342683749
2022-02-09,49.61,49.1232,484,455.06,446.07724196968724,22354.003272070313,21912.74157272534
2022-02-09,44.87,47.0118,25,19.918924,19.695137842032768,936.4244868953705,925.9038812020761
2022-02-09,62.99,66.7386,39,31.101784,30.278831223686925,2075.6895051406864,2020.7668055051524
2022-02-09,93.01,95.115,78,76.29425,65.77643757534156,7256.72763519287,6256.325859978612
2022-02-09,85.11,81.9774,135,143.5339,146.9886444043725,11766.536346148681,12049.746897795007
2022-02-09,72.56,78.8154,261,254.77013,265.5086352816757,20079.809415756226,20926.169293179384
2022-02-10,33.02,29.4882,112,100.23514,94.65682456633904,2955.7537945861814,2791.259374177119
2022-02-10,71.79,69.9312,489,446.18356,461.38731146568546,31202.15199711914,32265.368355569146
2022-02-10,66.24,68.646,11,16.11638,17.588386255522185,1106.325068950653,1207.3723628965759
2022-02-10,86.21,88.5564,109,108.278915,107.40272020803457,9588.790944195556,9511.198251830792
2022-02-10,23.85,21.0426,30,31.475693,31.380616583334763,662.3304122406006,660.3297625164801
2022-02-10,85.11,87.7506,97,97.786255,100.49526516640813,8580.802537719726,8818.519815511414
2022-02-10,68.4,69.48240000000001,141,145.88496,142.66276387971288,10136.437421887209,9912.551224995765
2022-02-10,57.08,57.8034,95,97.633514,92.8555151412371,5643.549086517334,5367.364483914986
2022-02-10,82.75,88.4238,105,106.47298,105.06829086878213,9414.745195761108,9290.537538123017
2022-02-10,40.41,38.76,217,226.1802,225.56793620116622,8766.744796142577,8743.013207157202
2022-02-10,92.72,92.9424,1,3.4797273,5.860356071327461,323.41420365371704,544.6755581237454
2022-02-10,94.89,100.9902,108,104.12934,106.33829885947198,10516.042986131286,10739.126069477847
2022-02-10,57.93,59.0988,205,207.2109,208.72863129432764,12245.915949572753,12335.61163513721
2022-02-10,39.1,43.3602,353,338.44083,345.4585755216747,14674.86192156372,14979.152926334918
2022-02-10,12.44,13.300799999999999,34,28.431185,26.986299807086972,378.1575023712158,358.93937647410235
2022-02-10,64.83,64.31099999999999,29,24.578165,30.234480278195743,1580.6463728084561,1944.4096611710463
2022-02-10,57.55,53.9172,358,342.48953,353.3991576673382,18466.076620129395,19054.29306378141
2022-02-10,51.04,55.845,45,36.222187,40.53806030148076,2022.8280353736877,2263.847977536193
2022-02-10,98.73,103.6014,193,208.0294,212.038570185633,21552.137463088988,21967.49272522984
2022-02-10,31.19,27.1218,341,341.79413,347.19223250558514,9270.071992126464,9416.47829156998
2022-02-10,49.88,50.9082,86,85.75004,85.09625450751479,4365.380091993713,4332.097143719464
2022-02-10,34.37,31.416,40,29.428785,26.601185165200967,924.5347197418213,835.7028331499536
2022-02-10,89.58,93.22800000000001,237,241.30833,246.23196758035118,22496.693394836428,22955.713873580982
2022-02-10,30.43,26.571,201,205.0543,202.5154606940305,5448.497965530396,5381.038306101085
2022-02-10,33.03,31.8852,15,18.966764,17.302321993017763,604.7590778434753,551.68799721177
2022-02-10,20.69,18.023400000000002,279,277.66812,281.94181850459614,5004.523618121339,5081.5501716357385
2022-02-10,52.57,51.408,24,22.89956,22.957526588527408,1177.2206282043458,1180.200526863017
2022-02-10,86.49,85.0374,274,286.7665,285.7383636735906,24385.878418304444,24298.447527056593
2022-02-10,25.36,21.654600000000002,155,145.208,161.13718404240313,3144.4209955535894,3489.3612655646234
2022-02-10,46.67,43.156200000000005,168,170.53925,167.46452519815435,7359.825791198731,7227.1325423565895
2022-02-10,21.54,17.0136,27,27.267096,27.614637597102288,463.9114571182251,469.8243982220595
2022-02-10,95.41,96.3492,225,234.58379,226.20408898380057,22601.9601151062,21794.583010317998
2022-02-10,91.97,90.933,96,92.723816,93.64835083293399,8431.654752868653,8515.725486291187
2022-02-10,71.55,69.2478,74,77.67489,75.89417618449602,5378.815151545715,5255.504733588743
2022-02-10,94.41,94.5336,119,126.96021,124.99645354314006,12002.005964007569,11816.364740665786
2022-02-10,79.97,85.18020000000001,270,296.57785,300.8045824400487,25262.56060768433,25622.594493159842
2022-02-10,97.11,98.481,22,21.322275,19.238049595011695,2099.8389802036286,1894.5823621663467
2022-02-10,64.84,70.68599999999999,103,100.859924,91.59397622743187,7129.384610229491,6474.411803612248
