OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,TotalAmount,City,SellerID,demand,inventory,adjusted_price,original_revenue,new_revenue,price_change,price_change_percent,day_of_week
ORD0078823,2024-03-18,CUST030100,P00003,1,17.08,0.1,16.43,Indianapolis,SELL01572,low,135,15.901479999999998,17.08,15.901479999999998,-1.1785200000000007,-6.900000000000005,Monday
ORD0090308,2024-07-08,CUST011445,P00043,2,188.43,0.0,452.0,San Diego,SELL00936,high,42,235.53750000000002,376.86,471.07500000000005,47.107500000000016,25.000000000000007,Monday
ORD0057769,2023-03-03,CUST001391,P00006,5,176.63,0.0,884.88,Los Angeles,SELL00166,high,142,209.748125,883.15,1048.740625,33.11812499999999,18.749999999999996,Friday
ORD0055139,2020-01-09,CUST001247,P00005,1,489.35,0.0,517.02,Chicago,SELL00891,high,140,581.103125,489.35,581.103125,91.75312499999995,18.74999999999999,Thursday
ORD0091691,2023-02-04,CUST003377,P00042,2,418.19,0.2,734.68,Philadelphia,SELL01321,low,58,450.80882,836.38,901.61764,32.61882000000003,7.800000000000007,Saturday
ORD0007337,2021-11-29,CUST037800,P00023,1,228.25,0.0,236.48,New York,SELL00493,high,109,271.046875,228.25,271.046875,42.796875,18.75,Monday
ORD0025926,2021-05-03,CUST028186,P00042,5,537.23,0.0,2910.31,Jacksonville,SELL01495,high,69,671.5375,2686.15,3357.6875,134.3075,25.0,Monday
ORD0029414,2023-02-09,CUST007959,P00029,1,203.12,0.0,247.25,Austin,SELL00607,low,145,189.10472,203.12,189.10472,-14.015280000000018,-6.900000000000009,Thursday
ORD0091855,2024-06-06,CUST004749,P00022,1,46.16,0.0,54.85,Fort Worth,SELL00290,high,13,69.24,46.16,69.24,23.08,50.0,Thursday
ORD0052828,2021-01-27,CUST030581,P00036,4,266.65,0.1,1076.51,New York,SELL01398,low,103,248.25114999999994,1066.6,993.0045999999998,-18.39885000000004,-6.900000000000015,Wednesday
ORD0062998,2020-02-21,CUST041807,P00015,4,391.85,0.15,1408.97,New York,SELL01322,high,52,489.8125,1567.4,1959.25,97.96249999999998,24.999999999999993,Friday
ORD0067870,2021-06-24,CUST031461,P00029,2,121.13,0.0,269.26,San Antonio,SELL01467,low,91,118.70739999999999,242.26,237.41479999999999,-2.4226000000000028,-2.0000000000000027,Thursday
ORD0034911,2021-01-14,CUST021790,P00032,4,20.5,0.0,103.41,Jacksonville,SELL00430,low,35,20.09,82.0,80.36,-0.41000000000000014,-2.000000000000001,Thursday
ORD0001550,2024-07-24,CUST038153,P00002,5,448.11,0.05,2524.55,Columbus,SELL00767,high,117,532.130625,2240.55,2660.653125,84.020625,18.749999999999996,Wednesday
ORD0028304,2021-01-26,CUST031433,P00029,4,212.74,0.05,861.12,Phoenix,SELL00785,low,20,208.4852,850.96,833.9408,-4.254800000000017,-2.000000000000008,Tuesday
ORD0050012,2022-06-14,CUST030626,P00034,4,451.89,0.0,1959.69,Chicago,SELL00557,low,51,442.8522,1807.56,1771.4088,-9.037800000000004,-2.000000000000001,Tuesday
ORD0019665,2023-09-27,CUST037476,P00044,5,241.29,0.0,1208.93,Columbus,SELL01095,high,137,286.531875,1206.45,1432.6593750000002,45.24187500000002,18.750000000000007,Wednesday
ORD0065881,2021-06-08,CUST003442,P00048,1,142.81,0.0,157.17,Austin,SELL01270,low,35,139.9538,142.81,139.9538,-2.856200000000001,-2.000000000000001,Tuesday
ORD0066583,2024-12-05,CUST035308,P00006,2,545.59,0.0,1159.61,San Diego,SELL01122,low,84,534.6782000000001,1091.18,1069.3564000000001,-10.911799999999971,-1.9999999999999944,Thursday
ORD0073016,2023-04-05,CUST015298,P00046,1,105.16,0.0,117.47,Washington,SELL00297,low,40,103.0568,105.16,103.0568,-2.103200000000001,-2.000000000000001,Wednesday
ORD0069026,2023-06-17,CUST038656,P00044,2,440.55,0.0,892.88,Fort Worth,SELL00348,low,53,474.91290000000004,881.1,949.8258000000001,34.362900000000025,7.800000000000005,Saturday
ORD0046017,2022-11-18,CUST000335,P00036,5,79.47,0.0,426.76,Austin,SELL01817,low,41,77.8806,397.35,389.403,-1.5893999999999977,-1.9999999999999973,Friday
ORD0000789,2020-12-04,CUST020694,P00037,3,175.51,0.1,510.26,New York,SELL00420,high,97,219.3875,526.53,658.1624999999999,43.8775,25.0,Friday
ORD0061729,2020-01-15,CUST000637,P00044,5,471.36,0.15,2163.86,Los Angeles,SELL01952,low,134,438.83615999999995,2356.8,2194.1807999999996,-32.523840000000064,-6.900000000000013,Wednesday
ORD0062976,2021-09-21,CUST022421,P00033,3,29.2,0.0,96.86,San Antonio,SELL01723,low,43,28.616,87.6,85.848,-0.5839999999999996,-1.9999999999999987,Tuesday
ORD0038309,2021-02-11,CUST041032,P00024,3,481.52,0.25,1175.08,Columbus,SELL01591,low,137,448.29511999999994,1444.56,1344.8853599999998,-33.22488000000004,-6.900000000000009,Thursday
ORD0083564,2022-11-07,CUST013592,P00033,4,282.72,0.0,1271.92,Charlotte,SELL01954,low,67,277.0656,1130.88,1108.2624,-5.65440000000001,-2.000000000000003,Monday
ORD0086111,2021-12-08,CUST015156,P00001,1,104.19,0.0,115.02,Jacksonville,SELL01858,low,14,122.52744,104.19,122.52744,18.33744,17.6,Wednesday
ORD0065238,2020-04-29,CUST029963,P00037,3,306.94,0.0,1004.05,Indianapolis,SELL00367,low,62,300.8012,920.8199999999999,902.4036,-6.138800000000003,-2.000000000000001,Wednesday
ORD0009843,2023-10-13,CUST046655,P00041,5,595.36,0.1,2901.49,San Antonio,SELL00215,high,28,744.2,2976.8,3721.0,148.84000000000003,25.000000000000007,Friday
ORD0088064,2024-04-02,CUST035722,P00004,4,473.83,0.0,2002.23,Jacksonville,SELL00115,high,111,562.673125,1895.32,2250.6925,88.84312500000004,18.75000000000001,Tuesday
ORD0016099,2021-06-14,CUST022264,P00039,5,61.84,0.0,350.37,San Diego,SELL00700,high,136,73.435,309.20000000000005,367.175,11.594999999999999,18.749999999999996,Monday
ORD0097293,2022-02-07,CUST002637,P00017,5,137.43,0.2,586.07,Charlotte,SELL00771,low,38,134.6814,687.1500000000001,673.4069999999999,-2.7486000000000104,-2.000000000000007,Monday
ORD0057504,2020-10-09,CUST007639,P00035,3,547.2,0.0,1779.29,Los Angeles,SELL01530,high,34,684.0,1641.6000000000001,2052.0,136.79999999999995,24.99999999999999,Friday
ORD0081968,2022-02-26,CUST009579,P00037,1,461.95,0.2,438.17,San Jose,SELL01793,low,39,497.9821,461.95,497.9821,36.032100000000014,7.8000000000000025,Saturday
ORD0036981,2023-11-24,CUST045606,P00020,4,325.39,0.1,1178.47,San Jose,SELL00021,low,91,318.88219999999995,1301.56,1275.5287999999998,-6.507800000000032,-2.0000000000000098,Friday
ORD0082774,2023-12-21,CUST019174,P00040,4,57.45,0.2,217.94,Charlotte,SELL00931,high,73,71.8125,229.8,287.25,14.362499999999997,24.999999999999993,Thursday
ORD0089505,2021-03-23,CUST043140,P00042,5,152.48,0.1,734.44,Jacksonville,SELL01825,high,17,228.72,762.4,1143.6,76.24000000000001,50.000000000000014,Tuesday
ORD0069220,2021-01-15,CUST021072,P00014,4,476.5,0.1,2030.89,Denver,SELL01826,high,119,565.84375,1906.0,2263.375,89.34375,18.75,Friday
ORD0041508,2021-06-07,CUST020280,P00005,5,54.41,0.0,297.79,Indianapolis,SELL01121,high,16,81.61499999999998,272.04999999999995,408.07499999999993,27.204999999999984,49.99999999999997,Monday
ORD0056406,2021-06-27,CUST007428,P00023,2,360.72,0.25,643.58,Seattle,SELL01085,high,73,495.99000000000007,721.44,991.9800000000001,135.27000000000004,37.50000000000001,Sunday
ORD0072156,2022-05-03,CUST032606,P00010,3,305.27,0.15,852.71,Houston,SELL00595,high,113,362.50812499999995,915.81,1087.524375,57.23812499999997,18.749999999999993,Tuesday
ORD0031410,2022-11-07,CUST000253,P00032,4,214.66,0.1,841.89,San Jose,SELL01429,high,89,268.325,858.64,1073.3,53.66499999999999,24.999999999999996,Monday
ORD0057968,2023-12-28,CUST041963,P00018,2,188.12,0.05,405.54,Phoenix,SELL00211,low,91,184.3576,376.24,368.7152,-3.7624000000000137,-2.000000000000007,Thursday
ORD0073338,2021-11-30,CUST007463,P00001,2,447.14,0.05,921.21,Denver,SELL00558,low,88,438.19719999999995,894.28,876.3943999999999,-8.942800000000034,-2.0000000000000075,Tuesday
ORD0046421,2023-12-05,CUST029974,P00005,3,154.62,0.0,512.82,Jacksonville,SELL00966,high,25,193.275,463.86,579.825,38.655,25.0,Tuesday
ORD0053830,2023-11-11,CUST003846,P00001,1,180.62,0.05,191.53,Washington,SELL01500,high,17,298.023,180.62,298.023,117.40300000000002,65.00000000000001,Saturday
ORD0068923,2023-08-04,CUST001926,P00048,3,7.4,0.05,22.95,Columbus,SELL01083,low,47,7.252,22.200000000000003,21.756,-0.14800000000000058,-2.0000000000000075,Friday
ORD0002213,2024-06-16,CUST029737,P00025,1,580.64,0.0,594.64,San Francisco,SELL01893,low,25,625.92992,580.64,625.92992,45.28992000000005,7.80000000000001,Sunday
ORD0052540,2021-10-10,CUST021625,P00044,4,18.57,0.0,88.87,San Antonio,SELL00949,low,131,19.017537,74.28,76.070148,0.4475370000000005,2.410000000000003,Sunday
ORD0095696,2023-08-09,CUST032215,P00047,5,444.02,0.0,2621.29,Dallas,SELL01334,low,21,435.1396,2220.1,2175.698,-8.880400000000009,-2.000000000000002,Wednesday
ORD0004832,2022-12-04,CUST016917,P00030,3,580.07,0.1,1853.72,San Francisco,SELL01303,low,106,594.0496870000001,1740.21,1782.149061,13.979687000000013,2.410000000000002,Sunday
ORD0093051,2024-01-22,CUST031895,P00015,1,485.37,0.0,497.37,New York,SELL00929,low,136,451.87946999999997,485.37,451.87946999999997,-33.490530000000035,-6.9000000000000075,Monday
ORD0013774,2022-04-17,CUST033434,P00001,1,105.37,0.05,109.03,Dallas,SELL00554,high,130,137.6395625,105.37,137.6395625,32.269562500000006,30.625000000000004,Sunday
ORD0098296,2024-03-25,CUST009196,P00001,3,106.61,0.05,323.12,Washington,SELL01761,high,28,133.2625,319.83,399.78749999999997,26.65249999999999,24.99999999999999,Monday
ORD0037180,2022-04-27,CUST020583,P00015,3,76.72,0.05,232.76,Seattle,SELL00667,low,97,75.1856,230.16,225.55679999999998,-1.534400000000005,-2.0000000000000067,Wednesday
ORD0096712,2020-06-02,CUST017161,P00049,3,414.6,0.15,1123.27,San Francisco,SELL00506,high,132,492.3375,1243.8000000000002,1477.0124999999998,77.73749999999995,18.74999999999999,Tuesday
ORD0057888,2022-02-25,CUST036727,P00010,2,51.73,0.15,103.92,Philadelphia,SELL00713,low,129,48.16063,103.46,96.32126,-3.5693699999999993,-6.8999999999999995,Friday
ORD0019525,2022-07-18,CUST012990,P00046,3,282.68,0.0,919.0,Phoenix,SELL00593,low,147,263.17508000000004,848.04,789.5252400000002,-19.50491999999997,-6.89999999999999,Monday
ORD0053278,2023-10-15,CUST041572,P00007,3,242.44,0.1,715.03,San Diego,SELL00771,low,27,261.35032,727.3199999999999,784.05096,18.910320000000013,7.800000000000005,Sunday
ORD0062334,2020-02-12,CUST024391,P00034,5,493.78,0.0,2600.96,Washington,SELL00062,low,44,483.90439999999995,2468.8999999999996,2419.522,-9.87560000000002,-2.000000000000004,Wednesday
ORD0036961,2021-12-06,CUST043790,P00037,2,402.28,0.05,807.65,Columbus,SELL01777,low,20,394.2344,804.56,788.4688,-8.045599999999979,-1.999999999999995,Monday
ORD0022123,2024-10-16,CUST004238,P00011,2,18.65,0.05,45.16,Phoenix,SELL01584,low,107,17.363149999999997,37.3,34.726299999999995,-1.2868500000000012,-6.900000000000006,Wednesday
ORD0075710,2024-06-12,CUST004601,P00044,2,90.25,0.3,143.36,Los Angeles,SELL00618,high,140,107.171875,180.5,214.34375,16.921875,18.75,Wednesday
ORD0012967,2020-02-29,CUST026767,P00049,1,235.69,0.05,260.15,Los Angeles,SELL00879,high,76,324.07375,235.69,324.07375,88.38375000000002,37.500000000000014,Saturday
ORD0018167,2022-01-23,CUST012010,P00014,5,59.12,0.2,257.45,Columbus,SELL01625,low,77,63.73136,295.59999999999997,318.65680000000003,4.611360000000005,7.800000000000009,Sunday
ORD0035481,2023-06-06,CUST038892,P00025,5,197.72,0.1,1061.56,Washington,SELL01933,low,39,193.7656,988.6,968.828,-3.9543999999999926,-1.9999999999999962,Tuesday
ORD0095853,2021-06-27,CUST034461,P00008,3,310.52,0.0,1099.45,Seattle,SELL01950,high,22,426.96500000000003,931.56,1280.895,116.44500000000005,37.500000000000014,Sunday
ORD0043296,2020-01-04,CUST010297,P00039,5,160.2,0.0,953.71,New York,SELL01717,high,74,220.275,801.0,1101.375,60.07500000000002,37.500000000000014,Saturday
ORD0063284,2022-11-05,CUST042385,P00027,3,319.16,0.15,856.29,San Francisco,SELL01626,low,54,344.05448000000007,957.48,1032.1634400000003,24.894480000000044,7.800000000000014,Saturday
ORD0030335,2022-01-27,CUST029492,P00031,5,590.45,0.0,3191.99,Houston,SELL00841,low,136,549.7089500000001,2952.25,2748.5447500000005,-40.74104999999997,-6.899999999999995,Thursday
ORD0071660,2024-05-09,CUST038033,P00012,2,39.36,0.15,79.4,Philadelphia,SELL01290,high,102,46.74,78.72,93.48,7.380000000000003,18.750000000000007,Thursday
ORD0065936,2023-10-04,CUST036685,P00040,4,274.76,0.1,1048.15,Los Angeles,SELL01110,high,115,326.2775,1099.04,1305.11,51.517499999999984,18.749999999999993,Wednesday
ORD0003167,2021-07-25,CUST018359,P00042,3,254.93,0.05,772.22,Phoenix,SELL01644,high,67,350.52875000000006,764.79,1051.5862500000003,95.59875000000005,37.50000000000002,Sunday
ORD0068234,2022-07-24,CUST044257,P00011,4,327.75,0.0,1379.94,San Antonio,SELL00711,high,41,450.65625000000006,1311.0,1802.6250000000002,122.90625000000006,37.500000000000014,Sunday
ORD0043166,2022-01-29,CUST047677,P00008,3,487.35,0.2,1393.94,San Jose,SELL00284,high,105,636.6009375,1462.0500000000002,1909.8028125,149.25093749999996,30.624999999999993,Saturday
ORD0068967,2020-07-09,CUST017659,P00043,2,185.78,0.0,430.66,Denver,SELL00819,low,33,182.0644,371.56,364.1288,-3.715599999999995,-1.9999999999999973,Thursday
ORD0052294,2022-03-15,CUST042554,P00040,4,582.6,0.0,2622.03,Jacksonville,SELL00371,high,22,728.25,2330.4,2913.0,145.64999999999998,24.999999999999993,Tuesday
ORD0025012,2021-10-08,CUST023452,P00001,2,182.19,0.2,306.75,San Antonio,SELL00680,high,45,227.7375,364.38,455.475,45.547500000000014,25.000000000000007,Friday
ORD0097549,2020-12-20,CUST021498,P00042,1,208.27,0.0,226.49,Denver,SELL01367,low,131,213.28930700000004,208.27,213.28930700000004,5.019307000000026,2.4100000000000126,Sunday
ORD0046129,2022-02-19,CUST038984,P00007,1,366.24,0.0,390.73,Jacksonville,SELL01473,low,131,375.066384,366.24,375.066384,8.826384000000019,2.410000000000005,Saturday
ORD0039184,2021-07-24,CUST020358,P00025,1,61.39,0.15,59.31,San Antonio,SELL01545,low,42,66.17842,61.39,66.17842,4.788420000000002,7.8000000000000025,Saturday
ORD0077745,2024-04-08,CUST000135,P00015,2,527.43,0.1,1002.54,San Diego,SELL01192,high,58,659.2874999999999,1054.86,1318.5749999999998,131.85749999999996,24.999999999999993,Monday
ORD0075308,2023-10-20,CUST040584,P00050,1,35.24,0.15,39.59,Los Angeles,SELL01409,high,62,44.050000000000004,35.24,44.050000000000004,8.810000000000002,25.000000000000007,Friday
ORD0009846,2024-08-18,CUST017122,P00031,4,440.96,0.15,1501.31,San Diego,SELL01548,low,115,451.58713599999993,1763.84,1806.3485439999997,10.62713599999995,2.409999999999989,Sunday
ORD0039549,2024-12-14,CUST039909,P00019,2,586.02,0.05,1327.23,Philadelphia,SELL01896,low,16,758.075472,1172.04,1516.150944,172.055472,29.360000000000003,Saturday
ORD0024935,2024-10-05,CUST035680,P00018,5,75.5,0.2,337.46,San Jose,SELL01134,high,26,103.81250000000001,377.5,519.0625000000001,28.312500000000014,37.500000000000014,Saturday
ORD0028602,2020-05-26,CUST021687,P00040,3,542.67,0.0,1826.09,Charlotte,SELL01213,high,105,644.420625,1628.0099999999998,1933.261875,101.75062500000001,18.750000000000004,Tuesday
ORD0019125,2022-05-06,CUST012363,P00033,3,196.13,0.0,602.84,Columbus,SELL01807,high,122,232.904375,588.39,698.713125,36.77437499999999,18.749999999999996,Friday
ORD0047494,2021-07-11,CUST021275,P00035,5,83.46,0.15,402.51,Washington,SELL00960,low,129,85.471386,417.29999999999995,427.35693,2.0113860000000017,2.410000000000002,Sunday
ORD0010982,2021-07-08,CUST024844,P00028,4,346.31,0.0,1465.86,San Francisco,SELL00926,high,12,519.4649999999999,1385.24,2077.8599999999997,173.15499999999992,49.99999999999998,Thursday
ORD0012770,2020-10-25,CUST042069,P00006,2,160.55,0.0,342.13,Phoenix,SELL01076,low,29,173.0729,321.1,346.1458,12.522899999999993,7.7999999999999945,Sunday
ORD0089013,2023-06-02,CUST047566,P00024,2,109.83,0.15,209.31,Columbus,SELL01457,high,35,137.2875,219.66,274.575,27.457499999999996,24.999999999999996,Friday
ORD0072812,2023-07-24,CUST046930,P00048,4,96.94,0.05,387.36,Los Angeles,SELL00095,low,116,90.25113999999999,387.76,361.00455999999997,-6.688860000000005,-6.900000000000006,Monday
ORD0050207,2024-08-10,CUST030814,P00004,4,557.38,0.05,2291.55,Charlotte,SELL00338,low,89,600.85564,2229.52,2403.42256,43.47564,7.8,Saturday
ORD0080996,2020-08-16,CUST046557,P00035,1,261.34,0.0,299.84,Houston,SELL01141,high,68,359.3425,261.34,359.3425,98.0025,37.5,Sunday
ORD0015836,2021-01-10,CUST011331,P00047,2,386.82,0.05,805.72,Dallas,SELL00768,high,84,531.8775,773.64,1063.755,145.05750000000006,37.500000000000014,Sunday
ORD0020136,2024-07-28,CUST029500,P00027,3,10.3,0.05,39.9,Houston,SELL01308,high,114,13.454375,30.900000000000002,40.363125000000004,3.154375,30.624999999999996,Sunday
ORD0058396,2022-06-28,CUST017037,P00009,2,110.2,0.05,248.98,San Jose,SELL00267,high,63,137.75,220.4,275.5,27.549999999999997,24.999999999999996,Tuesday
ORD0054926,2020-10-09,CUST027060,P00012,3,100.38,0.15,279.84,Jacksonville,SELL01258,high,95,125.475,301.14,376.42499999999995,25.095,25.0,Friday
ORD0058699,2023-09-04,CUST029953,P00030,5,278.27,0.0,1512.17,Phoenix,SELL01821,high,87,347.8375,1391.35,1739.1875,69.5675,25.0,Monday
ORD0081436,2021-10-06,CUST002120,P00004,3,476.78,0.05,1467.73,San Jose,SELL00730,high,38,595.9749999999999,1430.34,1787.9249999999997,119.19499999999994,24.99999999999999,Wednesday
ORD0069019,2021-12-29,CUST031940,P00002,5,306.66,0.0,1726.47,Indianapolis,SELL00458,high,33,383.32500000000005,1533.3000000000002,1916.6250000000002,76.66500000000002,25.000000000000007,Wednesday
ORD0045758,2024-11-17,CUST017960,P00012,2,523.92,0.15,1008.82,Washington,SELL00275,high,46,720.39,1047.84,1440.78,196.47000000000003,37.50000000000001,Sunday
ORD0045146,2023-06-28,CUST017896,P00004,3,185.39,0.25,471.8,Indianapolis,SELL00269,low,67,181.6822,556.17,545.0466,-3.7077999999999918,-1.9999999999999958,Wednesday
ORD0098711,2020-08-24,CUST012457,P00048,1,130.65,0.05,153.58,San Antonio,SELL00567,low,137,121.63515,130.65,121.63515,-9.01485000000001,-6.9000000000000075,Monday
ORD0034861,2020-07-12,CUST033235,P00027,4,361.24,0.15,1334.72,Charlotte,SELL00666,high,17,596.046,1444.96,2384.184,234.80600000000004,65.00000000000001,Sunday
ORD0088072,2020-11-03,CUST014309,P00006,2,452.68,0.0,987.02,Charlotte,SELL01523,high,48,565.85,905.36,1131.7,113.17000000000002,25.000000000000007,Tuesday
ORD0037476,2023-10-14,CUST012138,P00045,1,171.25,0.05,180.68,San Jose,SELL00551,low,122,175.37712499999998,171.25,175.37712499999998,4.127124999999978,2.4099999999999873,Saturday
ORD0038250,2020-05-22,CUST041831,P00029,5,396.06,0.15,1769.52,Dallas,SELL01644,low,112,368.73186,1980.3,1843.6592999999998,-27.32814000000002,-6.900000000000005,Friday
ORD0019309,2024-07-27,CUST018134,P00043,1,69.1,0.15,63.75,Los Angeles,SELL01468,low,39,74.48979999999999,69.1,74.48979999999999,5.389799999999994,7.799999999999992,Saturday
ORD0004882,2022-10-03,CUST048138,P00026,3,47.03,0.25,118.22,San Jose,SELL00694,high,141,55.848124999999996,141.09,167.544375,8.818124999999995,18.74999999999999,Monday
ORD0065946,2020-01-17,CUST017051,P00034,5,543.32,0.2,2184.67,Dallas,SELL00293,high,95,679.1500000000001,2716.6000000000004,3395.7500000000005,135.83000000000004,25.000000000000007,Friday
ORD0093812,2023-04-30,CUST045783,P00019,1,324.43,0.2,282.2,Washington,SELL01691,low,100,349.73554,324.43,349.73554,25.305540000000008,7.8000000000000025,Sunday
ORD0089480,2023-04-07,CUST001317,P00006,1,173.33,0.1,178.1,Indianapolis,SELL00192,high,125,205.829375,173.33,205.829375,32.499374999999986,18.749999999999993,Friday
ORD0076340,2023-01-23,CUST002883,P00023,5,333.26,0.0,1880.91,Los Angeles,SELL00008,low,149,310.26505999999995,1666.3,1551.3252999999997,-22.994940000000042,-6.900000000000013,Monday
ORD0095984,2024-06-23,CUST042656,P00047,4,482.18,0.0,2089.4,Denver,SELL01596,low,136,493.8005380000001,1928.72,1975.2021520000003,11.620538000000067,2.410000000000014,Sunday
ORD0038092,2022-02-06,CUST022196,P00006,2,466.64,0.1,886.7,New York,SELL00647,high,40,641.63,933.28,1283.26,174.99,37.50000000000001,Sunday
ORD0053142,2022-04-08,CUST010948,P00023,1,467.4,0.05,504.91,San Antonio,SELL01571,high,106,555.0375,467.4,555.0375,87.63750000000005,18.75000000000001,Friday
ORD0089727,2022-05-17,CUST049178,P00040,2,228.58,0.05,475.71,Jacksonville,SELL00260,low,101,212.80798,457.16,425.61596,-15.772020000000026,-6.900000000000012,Tuesday
ORD0045326,2024-01-03,CUST011510,P00034,2,210.49,0.0,475.62,Chicago,SELL01886,high,46,263.1125,420.98,526.225,52.6225,25.0,Wednesday
ORD0002437,2021-04-22,CUST020651,P00049,4,471.68,0.0,1986.93,Fort Worth,SELL00761,high,143,560.12,1886.72,2240.48,88.44,18.75,Thursday
ORD0071941,2021-04-03,CUST027215,P00050,4,579.95,0.05,2382.83,Jacksonville,SELL00342,high,63,797.4312500000001,2319.8,3189.7250000000004,217.48125000000005,37.50000000000001,Saturday
ORD0072938,2023-11-30,CUST048212,P00047,4,282.16,0.1,1138.56,San Francisco,SELL00111,high,91,352.70000000000005,1128.64,1410.8000000000002,70.54000000000002,25.000000000000007,Thursday
ORD0091839,2023-01-11,CUST026588,P00009,2,114.7,0.15,217.7,New York,SELL01341,high,99,143.375,229.4,286.75,28.674999999999997,24.999999999999996,Wednesday
ORD0065187,2023-02-16,CUST019744,P00019,5,284.67,0.05,1465.4,Phoenix,SELL00586,high,148,338.04562500000003,1423.3500000000001,1690.228125,53.375625000000014,18.750000000000004,Thursday
ORD0049220,2020-06-01,CUST038577,P00025,5,560.28,0.0,3146.15,Austin,SELL00891,high,45,700.3499999999999,2801.3999999999996,3501.7499999999995,140.06999999999994,24.99999999999999,Monday
ORD0001575,2022-12-10,CUST010510,P00017,3,446.77,0.0,1505.27,Washington,SELL01319,high,14,737.1705000000001,1340.31,2211.5115,290.4005000000001,65.00000000000003,Saturday
ORD0062393,2022-01-11,CUST044906,P00046,3,442.53,0.0,1442.89,Austin,SELL01153,high,148,525.5043749999999,1327.59,1576.5131249999995,82.9743749999999,18.74999999999998,Tuesday
ORD0041135,2022-01-01,CUST011448,P00045,1,359.29,0.2,306.9,San Francisco,SELL00781,high,10,592.8285,359.29,592.8285,233.53849999999994,64.99999999999999,Saturday
ORD0092902,2022-03-22,CUST039062,P00015,2,589.54,0.15,1060.85,Seattle,SELL01145,low,56,577.7492,1179.08,1155.4984,-11.79079999999999,-1.9999999999999982,Tuesday
ORD0008621,2021-08-05,CUST023826,P00012,4,422.17,0.0,1827.61,Philadelphia,SELL01487,high,51,527.7125,1688.68,2110.85,105.54249999999996,24.99999999999999,Thursday
ORD0017196,2023-05-02,CUST031683,P00050,2,373.35,0.0,789.52,San Antonio,SELL01123,high,122,443.353125,746.7,886.70625,70.00312499999995,18.749999999999986,Tuesday
ORD0097372,2021-05-30,CUST015216,P00042,1,266.64,0.0,301.64,Fort Worth,SELL01633,high,119,348.29849999999993,266.64,348.29849999999993,81.65849999999995,30.62499999999998,Sunday
ORD0034790,2020-06-25,CUST006742,P00018,3,83.41,0.0,294.43,San Diego,SELL01802,high,94,104.26249999999999,250.23,312.78749999999997,20.852499999999992,24.999999999999993,Thursday
ORD0041444,2022-07-17,CUST047439,P00015,4,546.91,0.0,2458.6,Denver,SELL01425,high,20,752.00125,2187.64,3008.005,205.09125000000006,37.500000000000014,Sunday
ORD0067776,2020-03-16,CUST040262,P00035,3,25.41,0.15,80.58,Philadelphia,SELL01865,high,90,31.7625,76.23,95.2875,6.352499999999999,24.999999999999996,Monday
ORD0058535,2024-03-24,CUST000217,P00007,2,330.25,0.0,700.11,Denver,SELL01090,low,96,356.0095,660.5,712.019,25.759500000000003,7.800000000000002,Sunday
ORD0046442,2024-03-02,CUST033983,P00004,3,295.09,0.05,921.63,San Diego,SELL00032,high,10,486.89849999999996,885.27,1460.6954999999998,191.80849999999998,65.0,Saturday
ORD0069601,2022-01-10,CUST044566,P00030,2,461.14,0.0,1035.48,Philadelphia,SELL01094,high,71,576.425,922.28,1152.85,115.28499999999997,24.999999999999993,Monday
ORD0031797,2023-10-13,CUST039971,P00002,5,102.9,0.2,444.3,Columbus,SELL00239,high,115,122.19375,514.5,610.96875,19.29374999999999,18.74999999999999,Friday
ORD0025024,2021-10-08,CUST005488,P00027,3,479.31,0.1,1412.64,Indianapolis,SELL00118,high,71,599.1375,1437.93,1797.4125000000001,119.82750000000004,25.00000000000001,Friday
ORD0060538,2020-04-19,CUST028183,P00033,4,119.95,0.0,509.34,San Jose,SELL01745,high,138,156.6846875,479.8,626.73875,36.73468749999999,30.624999999999993,Sunday
ORD0041655,2022-06-17,CUST019514,P00038,3,155.64,0.1,478.2,Dallas,SELL01509,high,102,184.82249999999996,466.91999999999996,554.4674999999999,29.182499999999976,18.749999999999986,Friday
ORD0087402,2020-02-04,CUST034217,P00048,1,329.7,0.0,362.02,San Jose,SELL01672,high,127,391.51874999999995,329.7,391.51874999999995,61.818749999999966,18.749999999999993,Tuesday
ORD0058914,2023-02-15,CUST037036,P00017,5,591.53,0.0,3491.32,Philadelphia,SELL00961,low,127,550.71443,2957.6499999999996,2753.57215,-40.81556999999998,-6.899999999999997,Wednesday
ORD0075271,2023-11-09,CUST032354,P00029,5,428.54,0.15,1925.12,Washington,SELL00901,high,110,508.89125,2142.7000000000003,2544.45625,80.35125,18.749999999999996,Thursday
ORD0056620,2020-09-13,CUST023257,P00034,3,7.97,0.0,31.45,San Francisco,SELL01290,high,117,10.4108125,23.91,31.232437500000003,2.4408125000000007,30.625000000000007,Sunday
ORD0073815,2024-05-12,CUST024130,P00015,2,76.59,0.1,163.5,Philadelphia,SELL00888,high,105,100.04568750000001,153.18,200.09137500000003,23.45568750000001,30.625000000000014,Sunday
ORD0005541,2022-08-20,CUST020203,P00036,4,13.23,0.05,61.18,Charlotte,SELL01401,low,56,14.261940000000003,52.92,57.04776000000001,1.0319400000000023,7.800000000000017,Saturday
ORD0030470,2022-04-14,CUST031263,P00012,2,326.37,0.0,686.64,San Jose,SELL00317,high,125,387.564375,652.74,775.12875,61.19437499999998,18.749999999999993,Thursday
